# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SOURCE	COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	AUTOCOGID
14460	ese	1174_YESTERDAY	niari	niari	n i a r i	yesterday, tomorrow	dutton2010	1364	4 7 7 5 7	AXYBZ	NIARI	1	1.N.C 1.I.V 1.A.V 1.R.C 1.I.V	2.0 1.5 1.3 1.75 0.8	niari	0	21
14459	south-barai	1174_YESTERDAY	neru	neru	n e r u	yesterday, tomorrow	dutton2010	1364	4 7 5 7	AXBZ	NERY	8	8.N.C 8.E.V 8.R.C 8.Y.V	2.0 1.5 1.75 0.8	neru	0	21
14458	omie	1174_YESTERDAY	nëri	nëri	n ë/e r i	yesterday, tomorrow	dutton2010	1364	4 7 5 7	AXBZ	NERI	7	7.N.C 7.E.V 7.R.C 7.I.V	2.0 1.5 1.75 0.8	në/eri	0	21
#
97524	ese	1179_DAY_AFTER_TOMORROW	nitu|i	i	i	day before yesterday, day after tomorrow	dutton2010	13	7	X	I	1	1.I.V	1.5	i	1	22
14467	north-barai	1179_DAY_AFTER_TOMORROW	nitu|a	a	a	day before yesterday, day after tomorrow	dutton2010	1366	7	X	A	6	6.A.V	1.5	a	1	23
14468	south-barai	1179_DAY_AFTER_TOMORROW	nito|he	he	h e	day before yesterday, day after tomorrow	dutton2010	1366	3 7	AX	HE	8	8.H.C 8.E.V	2.0 1.5	he	1	24
97523	south-barai	1179_DAY_AFTER_TOMORROW	nitu|ve	ve	v e	day before yesterday, day after tomorrow	dutton2010	22	3 7	AX	BE	8	8.B.C 8.E.V	2.0 1.5	ve	1	25
#
14470	ese	1180_DAY_BEFORE_YESTERDAY	nitu|i	i	i	day before yesterday, day after tomorrow	dutton2010	1366	7	X	I	1	1.I.V	1.5	i	1	26
260771	north-barai	1180_DAY_BEFORE_YESTERDAY	nitu|a	a	a	day before yesterday, day after tomorrow	dutton2010	17	7	X	A	6	6.A.V	1.5	a	1	27
14469	south-barai	1180_DAY_BEFORE_YESTERDAY	nitu|ve	ve	v e	day before yesterday, day after tomorrow	dutton2010	1366	3 7	AX	BE	8	8.B.C 8.E.V	2.0 1.5	ve	1	28
260769	south-barai	1180_DAY_BEFORE_YESTERDAY	nito|he	he	h e	day before yesterday, day after tomorrow	dutton2010	24	3 7	AX	HE	8	8.H.C 8.E.V	2.0 1.5	he	1	29
#
15068	koitabu	1199_WIFE	mabara	mabara	m a b a r a	wife	dutton2010	1479	4 7 1 7 5 7	AXBYBZ	MAPARA	4	4.M.C 4.A.V 4.P.C 4.A.V 4.R.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	mabara	0	30
15069	grass-koiari	1199_WIFE	mabara	mabara	m a b a r a	wife	dutton2010	1479	4 7 1 7 5 7	AXBYBZ	MAPARA	2	2.M.C 2.A.V 2.P.C 2.A.V 2.R.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	mabara	0	30
15073	ese	1199_WIFE	na|par-a	par-a	p a r + a	wife	dutton2010	1479	1 7 5 9 7	AXN_X	PAR_A	1	1.P.C 1.A.V 1.R.c 1._._ 1.A.V	2.0 1.5 0.8 0.0 1.5	par+a	0	30
15074	ese	1199_WIFE	para|nah-a	nah-a	n a h + a	married woman	dutton2010	1479	4 7 3 9 7	AXN_X	NAH_A	1	1.N.C 1.A.V 1.H.c 1._._ 1.A.V	2.0 1.5 0.8 0.0 1.5	nah+a	0	31
15071	north-barai	1199_WIFE	bara (abe)	bara_	b a r a	marry, (take) wife' (form suspicious; expected bar-e)	dutton2010	1479	1 7 5 7	AXBZ	PARA	6	6.P.C 6.A.V 6.R.C 6.A.V	2.0 1.5 1.75 0.8	bara	0	30
15072	south-barai	1199_WIFE	bara	bara	b a r a	wife	dutton2010	1479	1 7 5 7	AXBZ	PARA	8	8.P.C 8.A.V 8.R.C 8.A.V	2.0 1.5 1.75 0.8	bara	0	30
15070	omie	1199_WIFE	vabor-e	vabor-e	v a b o r + e	wife	dutton2010	1479	3 7 1 7 5 9 7	AXBYN_X	BAPUR_E	7	7.B.C 7.A.V 7.P.C 7.U.V 7.R.c 7._._ 7.E.V	2.0 1.5 1.75 1.3 0.8 0.0 1.5	vabor+e	0	30
#
79319	ese	1200_HUSBAND	paru-a	paru-a	p a r u + a	man, male, husband	dutton2010	9	1 7 5 7 9 7	AXBZ_X	PARY_A	1	1.P.C 1.A.V 1.R.C 1.Y.V 1._._ 1.A.V	2.0 1.5 1.75 0.8 0.0 1.5	paru+a	1	32
14222	north-barai	1200_HUSBAND	baru	baru	b a r u	husband	dutton2010	1307	1 7 5 7	AXBZ	PARY	6	6.P.C 6.A.V 6.R.C 6.Y.V	2.0 1.5 1.75 0.8	baru	0	32
14223	south-barai	1200_HUSBAND	baru	baru	b a r u	husband	dutton2010	1307	1 7 5 7	AXBZ	PARY	8	8.P.C 8.A.V 8.R.C 8.Y.V	2.0 1.5 1.75 0.8	baru	0	32
14221	omie	1200_HUSBAND	baru-e	baru-e	b a r u + e	husband	dutton2010	1307	1 7 5 7 9 7	AXBZ_X	PARY_E	7	7.P.C 7.A.V 7.R.C 7.Y.V 7._._ 7.E.V	2.0 1.5 1.75 0.8 0.0 1.5	baru+e	0	32
#
15342	koitabu	1202_BIG	bauge	bauge	b a u g e	big	dutton2010	1522	1 7 7 1 7	AXYBZ	PAYKE	4	4.P.C 4.A.V 4.Y.V 4.K.C 4.E.V	2.0 1.5 1.3 1.75 0.8	bauge	0	33
15343	mountain-koiari	1202_BIG	baluga	baluga	b a l u g a	big	dutton2010	1522	1 7 5 7 1 7	AXBYBZ	PALYKA	5	5.P.C 5.A.V 5.L.C 5.Y.V 5.K.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	baluga	0	33
#
14855	koitabu	1203_LONG	ege	ege	e g e	long	dutton2010	1443	7 1 7	XBZ	EKE	4	4.E.V 4.K.C 4.E.V	1.5 1.75 0.8	ege	0	34
14856	grass-koiari	1203_LONG	ege	ege	e g e	long	dutton2010	1443	7 1 7	XBZ	EKE	2	2.E.V 2.K.C 2.E.V	1.5 1.75 0.8	ege	0	34
14857	mountain-koiari	1203_LONG	ege|tana	tana	t a n a	long	dutton2010	1443	1 7 4 7	AXBZ	TANA	5	5.T.C 5.A.V 5.N.C 5.A.V	2.0 1.5 1.75 0.8	tana	0	35
14858	mountain-koiari	1203_LONG	ege|a	a	a	to be long	dutton2010	1443	7	X	A	5	5.A.V	1.5	a	1	36
14859	omie	1203_LONG	ëge	ëge	ë/e g e	long	dutton2010	1443	7 1 7	XBZ	EKE	7	7.E.V 7.K.C 7.E.V	1.5 1.75 0.8	ë/ege	0	34
#
15669	koitabu	1205_TONGUE	neme	neme	n e m e	middle, centre	dutton2010	1604	4 7 4 7	AXBZ	NEME	4	4.N.C 4.E.V 4.M.C 4.E.V	2.0 1.5 1.75 0.8	neme	0	38
15668	grass-koiari	1205_TONGUE	neme-ka	neme-ka	n e m e + k a	tongue	dutton2010	1604	4 7 4 7 9 1 7	AXBZ_AX	NEME_KA	2	2.N.C 2.E.V 2.M.C 2.E.V 2._._ 2.K.C 2.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	neme+ka	0	38
15667	mountain-koiari	1205_TONGUE	neme	neme	n e m e	tongue	dutton2010	1604	4 7 4 7	AXBZ	NEME	5	5.N.C 5.E.V 5.M.C 5.E.V	2.0 1.5 1.75 0.8	neme	0	38
14232	ese	1205_TONGUE	mitar-a	mitar-a	m i t a r + a	tongue	dutton2010	1309	4 7 1 7 5 9 7	AXBYN_X	MITAR_A	1	1.M.C 1.I.V 1.T.C 1.A.V 1.R.c 1._._ 1.A.V	2.0 1.5 1.75 1.3 0.8 0.0 1.5	mitar+a	0	37
14230	north-barai	1205_TONGUE	mitar-e	mitar-e	m i t a r + e	tongue	dutton2010	1309	4 7 1 7 5 9 7	AXBYN_X	MITAR_E	6	6.M.C 6.I.V 6.T.C 6.A.V 6.R.c 6._._ 6.E.V	2.0 1.5 1.75 1.3 0.8 0.0 1.5	mitar+e	0	37
14231	south-barai	1205_TONGUE	bitaru	bitaru	b i t a r u	tongue	dutton2010	1309	1 7 1 7 5 7	AXBYBZ	PITARY	8	8.P.C 8.I.V 8.T.C 8.A.V 8.R.C 8.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	bitaru	0	37
14229	omie	1205_TONGUE	bitar-e	bitar-e	b i t a r + e	tongue	dutton2010	1309	1 7 1 7 5 9 7	AXBYN_X	PITAR_E	7	7.P.C 7.I.V 7.T.C 7.A.V 7.R.c 7._._ 7.E.V	2.0 1.5 1.75 1.3 0.8 0.0 1.5	bitar+e	0	37
#
15360	koitabu	1209_I	da	da	d a	I	dutton2010	9969	1 7	AX	TA	4	4.T.C 4.A.V	2.0 1.5	da	0	40
15361	grass-koiari	1209_I	da	da	d a	I	dutton2010	9969	1 7	AX	TA	2	2.T.C 2.A.V	2.0 1.5	da	0	40
15362	mountain-koiari	1209_I	da	da	d a	I	dutton2010	9969	1 7	AX	TA	5	5.T.C 5.A.V	2.0 1.5	da	0	40
15363	mountain-koiari	1209_I	di	di	d i	I	dutton2010	9969	1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	di	0	40
14453	ese	1209_I	na	na	n a	I	dutton2010	1968	4 7	AX	NA	1	1.N.C 1.A.V	2.0 1.5	na	1	39
14451	north-barai	1209_I	na	na	n a	I	dutton2010	1968	4 7	AX	NA	6	6.N.C 6.A.V	2.0 1.5	na	0	39
14452	south-barai	1209_I	na	na	n a	I	dutton2010	1968	4 7	AX	NA	8	8.N.C 8.A.V	2.0 1.5	na	1	39
14449	omie	1209_I	na	na	n a	I	dutton2010	1968	4 7	AX	NA	7	7.N.C 7.A.V	2.0 1.5	na	1	39
14450	omie	1209_I	na|ehu	ehu	e h u	I	dutton2010	1968	7 3 7	XBZ	EHY	7	7.E.V 7.H.C 7.Y.V	1.5 1.75 0.8	ehu	0	41
#
15034	koitabu	1210_HEAVY	isu|ke	ke	k e	heavy	dutton2010	1473	1 7	AX	KE	4	4.K.C 4.E.V	2.0 1.5	ke	0	43
15035	grass-koiari	1210_HEAVY	ehu|ka	ka	k a	heavy	dutton2010	1473	1 7	AX	KA	2	2.K.C 2.A.V	2.0 1.5	ka	1	42
15036	mountain-koiari	1210_HEAVY	isu|a	a	a	heavy	dutton2010	1473	7	X	A	5	5.A.V	1.5	a	1	42
15037	omie	1210_HEAVY	iʔu|he	he	h e	heavy	dutton2010	1473	3 7	AX	HE	7	7.H.C 7.E.V	2.0 1.5	he	1	44
15038	omie	1210_HEAVY	iʔu|e	e	e	heavy	dutton2010	1473	7	X	E	7	7.E.V	1.5	e	0	44
#
15179	koitabu	1212_WE	no	no	n o	we	dutton2010	1497	4 7	AX	NU	4	4.N.C 4.U.V	2.0 1.5	no	0	45
15180	grass-koiari	1212_WE	no	no	n o	we	dutton2010	1497	4 7	AX	NU	2	2.N.C 2.U.V	2.0 1.5	no	0	45
15185	ese	1212_WE	nu	nu	n u	we	dutton2010	1497	4 7	AX	NY	1	1.N.C 1.Y.V	2.0 1.5	nu	0	45
15183	north-barai	1212_WE	no	no	n o	we	dutton2010	1497	4 7	AX	NU	6	6.N.C 6.U.V	2.0 1.5	no	0	45
15184	south-barai	1212_WE	no	no	n o	we	dutton2010	1497	4 7	AX	NU	8	8.N.C 8.U.V	2.0 1.5	no	0	45
15182	omie	1212_WE	no	no	n o	we	dutton2010	1497	4 7	AX	NU	7	7.N.C 7.U.V	2.0 1.5	no	0	45
#
15525	koitabu	1214_THIS	o	o	o	this	dutton2010	1566	7	X	U	4	4.U.V	1.5	o	0	46
15526	grass-koiari	1214_THIS	oko	oko	o k o	this	dutton2010	1566	7 1 7	XBZ	UKU	2	2.U.V 2.K.C 2.U.V	1.5 1.75 0.8	oko	0	46
15527	mountain-koiari	1214_THIS	ko	ko	k o	this	dutton2010	1566	1 7	AX	KU	5	5.K.C 5.U.V	2.0 1.5	ko	0	46
#
15504	koitabu	1216_MOTHER	neina	neina	n e i n a	mother	dutton2010	1561	4 7 7 4 7	AXYBZ	NEINA	4	4.N.C 4.E.V 4.I.V 4.N.C 4.A.V	2.0 1.5 1.3 1.75 0.8	neina	0	47
15505	grass-koiari	1216_MOTHER	(da) neine	_neine	n e i n e	(my) mother	dutton2010	1561	4 7 7 4 7	AXYBZ	NEINE	2	2.N.C 2.E.V 2.I.V 2.N.C 2.E.V	2.0 1.5 1.3 1.75 0.8	neine	0	47
15506	grass-koiari	1216_MOTHER	neina-ka	neina-ka	n e i n a + k a	mother	dutton2010	1561	4 7 7 4 7 9 1 7	AXYBZ_AX	NEINA_KA	2	2.N.C 2.E.V 2.I.V 2.N.C 2.A.V 2._._ 2.K.C 2.A.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5	neina+ka	0	47
15507	mountain-koiari	1216_MOTHER	neina	neina	n e i n a	mother	dutton2010	1561	4 7 7 4 7	AXYBZ	NEINA	5	5.N.C 5.E.V 5.I.V 5.N.C 5.A.V	2.0 1.5 1.3 1.75 0.8	neina	0	47
#
14743	koitabu	1217_FATHER	baba	baba	b a b a	father (address), dad	dutton2010	10523	1 7 1 7	AXBZ	PAPA	4	4.P.C 4.A.V 4.P.C 4.A.V	2.0 1.5 1.75 0.8	baba	0	49
15091	koitabu	1217_FATHER	mama	mama	m a m a	father (reference)	dutton2010	1192	4 7 4 7	AXBZ	MAMA	4	4.M.C 4.A.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	mama	0	48
14744	grass-koiari	1217_FATHER	baba	baba	b a b a	father (address), dad	dutton2010	10523	1 7 1 7	AXBZ	PAPA	2	2.P.C 2.A.V 2.P.C 2.A.V	2.0 1.5 1.75 0.8	baba	0	49
15092	grass-koiari	1217_FATHER	mama	mama	m a m a	father (reference)	dutton2010	1192	4 7 4 7	AXBZ	MAMA	2	2.M.C 2.A.V 2.M.C 2.A.V	2.0 1.5 1.75 0.8	mama	0	48
15093	mountain-koiari	1217_FATHER	mama	mama	m a m a	father	dutton2010	1192	4 7 4 7	AXBZ	MAMA	5	5.M.C 5.A.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	mama	0	48
15094	ese	1217_FATHER	amo	amo	a m o	father	dutton2010	1192	7 4 7	XBZ	AMU	1	1.A.V 1.M.C 1.U.V	1.5 1.75 0.8	amo	0	48
14747	south-barai	1217_FATHER	baba	baba	b a b a	father, uncle (father's brother)	dutton2010	10523	1 7 1 7	AXBZ	PAPA	8	8.P.C 8.A.V 8.P.C 8.A.V	2.0 1.5 1.75 0.8	baba	0	49
14745	omie	1217_FATHER	apo	apo	a p o	father (address)	dutton2010	10523	7 1 7	XBZ	APU	7	7.A.V 7.P.C 7.U.V	1.5 1.75 0.8	apo	0	49
14746	omie	1217_FATHER	aho	aho	a h o	father (address)	dutton2010	10523	7 3 7	XBZ	AHU	7	7.A.V 7.H.C 7.U.V	1.5 1.75 0.8	aho	0	50
#
15446	koitabu	1218_ROPE	ɣote	ɣote	ɣ o t e	string, rope	dutton2010	1547	3 7 1 7	AXBZ	GUTE	4	4.G.C 4.U.V 4.T.C 4.E.V	2.0 1.5 1.75 0.8	ɣote	0	52
15447	grass-koiari	1218_ROPE	vote	vote	v o t e	vine, string, rope	dutton2010	1547	3 7 1 7	AXBZ	BUTE	2	2.B.C 2.U.V 2.T.C 2.E.V	2.0 1.5 1.75 0.8	vote	0	52
15448	mountain-koiari	1218_ROPE	hote	hote	h o t e	vine, rope	dutton2010	1547	3 7 1 7	AXBZ	HUTE	5	5.H.C 5.U.V 5.T.C 5.E.V	2.0 1.5 1.75 0.8	hote	0	52
14377	ese	1218_ROPE	aj-a	aj-a	a j + a	string, rope	dutton2010	1344	7 6 9 7	XN_X	AJ_A	1	1.A.V 1.J.c 1._._ 1.A.V	1.5 0.8 0.0 1.5	aj+a	0	51
14375	north-barai	1218_ROPE	ka-e	ka-e	k a + e	string	dutton2010	1344	1 7 9 7	AX_X	KA_E	6	6.K.C 6.A.V 6._._ 6.E.V	2.0 1.5 0.0 1.5	ka+e	0	53
14376	south-barai	1218_ROPE	ai	ai	a i	string, rope	dutton2010	1344	7 7	XZ	AI	8	8.A.V 8.I.V	1.5 0.8	ai	0	54
#
15648	grass-koiari	121_SPIN	to|viri|viri	viri	v i r i	car, truck	dutton2010	1599	3 7 5 7	AXBZ	BIRI	2	2.B.C 2.I.V 2.R.C 2.I.V	2.0 1.5 1.75 0.8	viri	0	55
15649	mountain-koiari	121_SPIN	vili|vili-a	vili-a	v i l i + a	spin, twirl, go around in circles	dutton2010	1599	3 7 5 7 9 7	AXBZ_X	BILI_A	5	5.B.C 5.I.V 5.L.C 5.I.V 5._._ 5.A.V	2.0 1.5 1.75 0.8 0.0 1.5	vili+a	0	55
#
15546	koitabu	1220_TAIL	(to) tete-ka	_tete-ka	t e t e + k a	(dog's) tail	dutton2010	1572	1 7 1 7 9 1 7	AXBZ_AX	TETE_KA	4	4.T.C 4.E.V 4.T.C 4.E.V 4._._ 4.K.C 4.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tete+ka	0	57
15547	grass-koiari	1220_TAIL	(to) tete-ka	_tete-ka	t e t e + k a	(dog's) tail	dutton2010	1572	1 7 1 7 9 1 7	AXBZ_AX	TETE_KA	2	2.T.C 2.E.V 2.T.C 2.E.V 2._._ 2.K.C 2.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tete+ka	0	57
