# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SOURCE	COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	AUTOCOGID
244356	one-inebu	1035_GOOD	wolmela	wolmela	w o l m e l a		laycock1968	23640	6 7 5 4 7 5 7	AXMBYBZ	WULMELA	24	24.W.C 24.U.V 24.L.c 24.M.C 24.E.V 24.L.C 24.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	wolmela	0	16
244358	seti	1035_GOOD	ke:fo	ke:fo	k eː f o		laycock1968	23090	1 7 3 7	AXBZ	KEBU	28	28.K.C 28.E.V 28.B.C 28.U.V	2.0 1.5 1.75 0.8	keːfo	0	1
244359	olo	1035_GOOD	tiŋkifi	tiŋkifi	t i ŋ k i f i		laycock1968	23605	1 7 4 1 7 3 7	AXMBYBZ	TINKIBI	23	23.T.C 23.I.V 23.N.c 23.K.C 23.I.V 23.B.C 23.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	tiŋkifi	0	15
244360	elkei	1035_GOOD	yerəl	yerəl	j e r ə l		laycock1968	23006	6 7 5 7 5	AXBYN	JEREL	12	12.J.C 12.E.V 12.R.C 12.E.V 12.L.c	2.0 1.5 1.75 1.3 0.8	jerəl	0	10
244361	yau	1035_GOOD	kelfine	kelfine	k e l f i n e		laycock1968	23090	1 7 5 3 7 4 7	AXMBYBZ	KELBINE	38	38.K.C 38.E.V 38.L.c 38.B.C 38.I.V 38.N.C 38.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kelfine	0	26
244362	yis	1035_GOOD	mitne	mitne	m i t n e		laycock1968	23488	4 7 1 4 7	AXBCZ	MITNE	42	42.M.C 42.I.V 42.T.C 42.N.C 42.E.V	2.0 1.5 1.75 1.5 0.8	mitne	0	7
244363	au	1035_GOOD	yaʔaik	yaʔaik	j a ʔ a i k		laycock1968	23409	6 7 1 7 7 1	AXBYYN	JAHAIK	7	7.J.C 7.A.V 7.H.C 7.A.V 7.I.V 7.K.c	2.0 1.5 1.75 1.3 1.3 0.8	jaʔaik	0	6
244364	yil	1035_GOOD	yam	yam	j a m		laycock1968	23409	6 7 4	AXN	JAM	41	41.J.C 41.A.V 41.M.c	2.0 1.5 0.8	jam	0	28
244365	dia	1035_GOOD	olanum	olanum	o l a n u m		laycock1968	22912	7 5 7 4 7 4	XBYBYN	ULANYM	11	11.U.V 11.L.C 11.A.V 11.N.C 11.Y.V 11.M.c	1.5 1.75 1.3 1.75 1.3 0.8	olanum	0	9
244366	sinagen	1035_GOOD	pwolana	pwolana	p w o l a n a		laycock1968	22912	1 6 7 5 7 4 7	ACXBYBZ	PWULANA	30	30.P.C 30.W.C 30.U.V 30.L.C 30.A.V 30.N.C 30.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	pwolana	0	20
244367	wanap	1035_GOOD	me:ət	me:ət	m eː ə t		laycock1968	23488	4 7 7 1	AXYN	MEET	34	34.M.C 34.E.V 34.E.V 34.T.c	2.0 1.5 1.3 0.8	meːət	0	19
244368	amol	1035_GOOD	pəriŋ	pəriŋ	p ə r i ŋ		laycock1968	23185	1 7 5 7 4	AXBYN	PERIN	5	5.P.C 5.E.V 5.R.C 5.I.V 5.N.c	2.0 1.5 1.75 1.3 0.8	pəriŋ	0	4
244369	aruop	1035_GOOD	yinkə	yinkə	j i n k ə		laycock1968	22817	6 7 4 1 7	AXMBZ	JINKE	6	6.J.C 6.I.V 6.N.c 6.K.C 6.E.V	2.0 1.5 1.1 1.75 0.8	jinkə	0	5
244370	yangum-mon	1035_GOOD	likŋian	likŋian	l i k ŋ i a n		laycock1968	23632	5 7 1 4 7 7 4	AXBCYYN	LIKNIAN	37	37.L.C 37.I.V 37.K.C 37.N.C 37.I.V 37.A.V 37.N.c	2.0 1.5 1.75 1.5 1.3 1.3 0.8	likŋian	0	25
244372	agi	1035_GOOD	yiluwana	yiluwana	j i l u w a n a		laycock1968	22817	6 7 5 7 6 7 4 7	AXBYBYBZ	JILYWANA	2	2.J.C 2.I.V 2.L.C 2.Y.V 2.W.C 2.A.V 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	jiluwana	0	2
244373	minidien	1035_GOOD	paye	paye	p a j e		laycock1968	23500	1 7 6 7	AXBZ	PAJE	19	19.P.C 19.A.V 19.J.C 19.E.V	2.0 1.5 1.75 0.8	paje	0	13
244374	siliput	1035_GOOD	por	por	p o r		laycock1968	23185	1 7 5	AXN	PUR	29	29.P.C 29.U.V 29.R.c	2.0 1.5 0.8	por	0	19
244375	yahang	1035_GOOD	mis	mis	m i s		laycock1968	23488	4 7 3	AXN	MIS	36	36.M.C 36.I.V 36.S.c	2.0 1.5 0.8	mis	0	24
244376	beli	1035_GOOD	pəriyen	pəriyen	p ə r i j e n		laycock1968	23185	1 7 5 7 6 7 4	AXBYBYN	PERIJEN	9	9.P.C 9.E.V 9.R.C 9.I.V 9.J.C 9.E.V 9.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	pərijen	0	8
244377	torricelli	1035_GOOD	kinyai	kinyai	k i n j a i		laycock1968	23411	1 7 4 6 7 7	AXBCYZ	KINJAI	31	31.K.C 31.I.V 31.N.C 31.J.C 31.A.V 31.I.V	2.0 1.5 1.75 1.5 1.3 0.8	kinjai	0	21
244378	urat	1035_GOOD	mpure	mpure	m p u r e		laycock1968	23185	4 1 7 5 7	ACYBZ	MPYRE	32	32.M.C 32.P.C 32.Y.V 32.R.C 32.E.V	2.0 1.5 1.3 1.75 0.8	mpure	0	19
244379	urim	1035_GOOD	wor	wor	w o r		laycock1968	23434	6 7 5	AXN	WUR	33	33.W.C 33.U.V 33.R.c	2.0 1.5 0.8	wor	0	22
244380	pouye	1035_GOOD	mta	mta	m t a		laycock1968	23488	4 1 7	ACZ	MTA	26	26.M.C 26.T.C 26.A.V	2.0 1.5 0.8	mta	0	7
244382	karawa	1035_GOOD	məta	məta	m ə t a		laycock1968	23488	4 7 1 7	AXBZ	META	15	15.M.C 15.E.V 15.T.C 15.A.V	2.0 1.5 1.75 0.8	məta	0	7
244383	pahi	1035_GOOD	unay	unay	u n a j		laycock1968	23336	7 4 7 6	XBYN	YNAJ	25	25.Y.V 25.N.C 25.A.V 25.J.c	1.5 1.75 1.3 0.8	unaj	0	17
244384	mehek	1035_GOOD	kufe	kufe	k u f e		laycock1968	23090	1 7 3 7	AXBZ	KYBE	17	17.K.C 17.Y.V 17.B.C 17.E.V	2.0 1.5 1.75 0.8	kufe	0	1
244391	mende	1035_GOOD	jifi	jifi	j i f i		laycock1968	23649	6 7 3 7	AXBZ	JIBI	18	18.J.C 18.I.V 18.B.C 18.I.V	2.0 1.5 1.75 0.8	jifi	0	1
244393	bukiyip	1035_GOOD	apui	apui	a p u i		laycock1968	23048	7 1 7 7	XBYZ	APYI	10	10.A.V 10.P.C 10.Y.V 10.I.V	1.5 1.75 1.3 0.8	apui	0	1
244371	nabi	1035_GOOD	pəra	pəra	p ə r a		laycock1968	23185	1 7 5 7	AXBZ	PERA	20	20.P.C 20.E.V 20.R.C 20.A.V	2.0 1.5 1.75 0.8	pəra	0	14
#
243414	seta	1205_TONGUE	ŋkotelə	ŋkotelə	ŋ k o t e l ə		laycock1968	23037	4 1 7 1 7 5 7	ACYBYBZ	NKUTELE	27	27.N.C 27.K.C 27.U.V 27.T.C 27.E.V 27.L.C 27.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	ŋkotelə	0	50
243447	ambulas	1205_TONGUE	təkalə	təkalə	t ə k a l ə		laycock1968	23511	1 7 1 7 5 7	AXBYBZ	TEKALE	4	4.T.C 4.E.V 4.K.C 4.A.V 4.L.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	təkalə	0	32
243448	kwoma	1205_TONGUE	kwunja	kwunja	k w u n j a		laycock1968	23095	1 6 7 4 6 7	ACXBCZ	KWYNJA	16	16.K.C 16.W.C 16.Y.V 16.N.C 16.J.C 16.A.V	2.0 1.5 1.5 1.75 1.5 0.8	kwunja	0	41
243437	awtuw	1205_TONGUE	la:lə	la:lə	l aː l ə		laycock1968	23647	5 7 5 7	AXBZ	LALE	8	8.L.C 8.A.V 8.L.C 8.E.V	2.0 1.5 1.75 0.8	laːlə	0	31
243444	iwam	1205_TONGUE	kwane	kwane	k w a n e		laycock1968	23373	1 6 7 4 7	ACXBZ	KWANE	14	14.K.C 14.W.C 14.A.V 14.N.C 14.E.V	2.0 1.5 1.5 1.75 0.8	kwane	0	40
243443	abau	1205_TONGUE	sanɛ	sanɛ	s a n ɛ		laycock1968	23373	3 7 4 7	AXBZ	SANE	1	1.S.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	sanɛ	0	29
243441	yessan-mayo	1205_TONGUE	tawlə	tawlə	t a w l ə		laycock1968	23095	1 7 6 5 7	AXMBZ	TAWLE	39	39.T.C 39.A.V 39.W.c 39.L.C 39.E.V	2.0 1.5 1.1 1.75 0.8	tawlə	0	42
243450	namia	1205_TONGUE	lar	lar	l a r		laycock1968	23647	5 7 5	AXN	LAR	21	21.L.C 21.A.V 21.R.c	2.0 1.5 0.8	lar	0	45
243445	wogamusin	1205_TONGUE	taliyen	taliyen	t a l i j e n		laycock1968	23373	1 7 5 7 6 7 4	AXBYBYN	TALIJEN	35	35.T.C 35.A.V 35.L.C 35.I.V 35.J.C 35.E.V 35.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	talijen	0	54
243413	one-inebu	1205_TONGUE	alfoi	alfoi	a l f o i		laycock1968	23417	7 5 3 7 7	XMBYZ	ALBUI	24	24.A.V 24.L.c 24.B.C 24.U.V 24.I.V	1.5 1.1 1.75 1.3 0.8	alfoi	0	48
243415	seti	1205_TONGUE	ŋkoten	ŋkoten	ŋ k o t e n		laycock1968	23037	4 1 7 1 7 4	ACYBYN	NKUTEN	28	28.N.C 28.K.C 28.U.V 28.T.C 28.E.V 28.N.c	2.0 1.5 1.3 1.75 1.3 0.8	ŋkoten	0	50
243416	olo	1205_TONGUE	non	non	n o n		laycock1968	22870	4 7 4	AXN	NUN	23	23.N.C 23.U.V 23.N.c	2.0 1.5 0.8	non	0	47
243417	elkei	1205_TONGUE	yuwaŋ	yuwaŋ	j u w a ŋ		laycock1968	23353	6 7 6 7 4	AXBYN	JYWAN	12	12.J.C 12.Y.V 12.W.C 12.A.V 12.N.c	2.0 1.5 1.75 1.3 0.8	juwaŋ	0	38
243418	yau	1205_TONGUE	yimyau	yimyau	j i m j a u		laycock1968	23625	6 7 4 6 7 7	AXBCYZ	JIMJAY	38	38.J.C 38.I.V 38.M.C 38.J.C 38.A.V 38.Y.V	2.0 1.5 1.75 1.5 1.3 0.8	jimjau	0	57
243419	au	1205_TONGUE	ni:n	ni:n	n iː n		laycock1968	22870	4 7 4	AXN	NIN	7	7.N.C 7.I.V 7.N.c	2.0 1.5 0.8	niːn	0	35
243420	yil	1205_TONGUE	war	war	w a r		laycock1968	23242	6 7 5	AXN	WAR	41	41.W.C 41.A.V 41.R.c	2.0 1.5 0.8	war	0	46
243421	ningil	1205_TONGUE	wa:r	wa:r	w aː r		laycock1968	23242	6 7 5	AXN	WAR	22	22.W.C 22.A.V 22.R.c	2.0 1.5 0.8	waːr	0	46
243422	dia	1205_TONGUE	yilwat	yilwat	j i l w a t		laycock1968	23353	6 7 5 6 7 1	AXBCYN	JILWAT	11	11.J.C 11.I.V 11.L.C 11.W.C 11.A.V 11.T.c	2.0 1.5 1.75 1.5 1.3 0.8	jilwat	0	37
243423	wanap	1205_TONGUE	kə:ləp	kə:ləp	k əː l ə p		laycock1968	23069	1 7 5 7 1	AXBYN	KELEP	34	34.K.C 34.E.V 34.L.C 34.E.V 34.P.c	2.0 1.5 1.75 1.3 0.8	kəːləp	0	53
243424	amol	1205_TONGUE	akaŋ	akaŋ	a k a ŋ		laycock1968	23563	7 1 7 4	XBYN	AKAN	5	5.A.V 5.K.C 5.A.V 5.N.c	1.5 1.75 1.3 0.8	akaŋ	0	33
243425	aruop	1205_TONGUE	aləta	aləta	a l ə t a		laycock1968	22958	7 5 7 1 7	XBYBZ	ALETA	6	6.A.V 6.L.C 6.E.V 6.T.C 6.A.V	1.5 1.75 1.3 1.75 0.8	aləta	0	34
243426	yangum-mon	1205_TONGUE	yalip	yalip	j a l i p		laycock1968	23353	6 7 5 7 1	AXBYN	JALIP	37	37.J.C 37.A.V 37.L.C 37.I.V 37.P.c	2.0 1.5 1.75 1.3 0.8	jalip	0	56
243428	agi	1205_TONGUE	naliya	naliya	n a l i j a		laycock1968	23275	4 7 5 7 6 7	AXBYBZ	NALIJA	2	2.N.C 2.A.V 2.L.C 2.I.V 2.J.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nalija	0	30
243429	minidien	1205_TONGUE	ləhe	ləhe	l ə h e		laycock1968	23279	5 7 3 7	AXBZ	LEHE	19	19.L.C 19.E.V 19.H.C 19.E.V	2.0 1.5 1.75 0.8	ləhe	0	31
243430	siliput	1205_TONGUE	yansɨ	yansɨ	j a n s ɨ		laycock1968	23353	6 7 4 3 7	AXMBZ	JANSI	29	29.J.C 29.A.V 29.N.c 29.S.C 29.I.V	2.0 1.5 1.1 1.75 0.8	jansɨ	0	51
243431	yahang	1205_TONGUE	elaŋkitif	elaŋkitif	e l a ŋ k i t i f		laycock1968	23564	7 5 7 4 1 7 1 7 3	XBYMBYBYN	ELANKITIB	36	36.E.V 36.L.C 36.A.V 36.N.c 36.K.C 36.I.V 36.T.C 36.I.V 36.B.c	1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	elaŋkitif	0	55
243432	beli	1205_TONGUE	life	life	l i f e		laycock1968	23279	5 7 3 7	AXBZ	LIBE	9	9.L.C 9.I.V 9.B.C 9.E.V	2.0 1.5 1.75 0.8	life	0	31
243433	heyo	1205_TONGUE	elktife	elktife	e l k t i f e		laycock1968	23564	7 5 1 1 7 3 7	XLMBYBZ	ELKTIBE	13	13.E.V 13.L.c 13.K.c 13.T.C 13.I.V 13.B.C 13.E.V	1.5 1.1 1.1 1.75 1.3 1.75 0.8	elktife	0	39
243434	torricelli	1205_TONGUE	yaŋklou	yaŋklou	j a ŋ k l o u		laycock1968	23353	6 7 4 1 5 7 7	AXMBCYZ	JANKLUY	31	31.J.C 31.A.V 31.N.c 31.K.C 31.L.C 31.U.V 31.Y.V	2.0 1.5 1.1 1.75 1.5 1.3 0.8	jaŋklou	0	52
243435	urim	1205_TONGUE	milip	milip	m i l i p		laycock1968	23167	4 7 5 7 1	AXBYN	MILIP	33	33.M.C 33.I.V 33.L.C 33.I.V 33.P.c	2.0 1.5 1.75 1.3 0.8	milip	0	53
243436	pouye	1205_TONGUE	laləmu	laləmu	l a l ə m u		laycock1968	23647	5 7 5 7 4 7	AXBYBZ	LALEMY	26	26.L.C 26.A.V 26.L.C 26.E.V 26.M.C 26.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	laləmu	0	31
243438	karawa	1205_TONGUE	laləpi	laləpi	l a l ə p i		laycock1968	23647	5 7 5 7 1 7	AXBYBZ	LALEPI	15	15.L.C 15.A.V 15.L.C 15.E.V 15.P.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	laləpi	0	31
243439	pahi	1205_TONGUE	tafəki	tafəki	t a f ə k i		laycock1968	23511	1 7 3 7 1 7	AXBYBZ	TABEKI	25	25.T.C 25.A.V 25.B.C 25.E.V 25.K.C 25.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tafəki	0	49
243440	mehek	1205_TONGUE	tawul	tawul	t a w u l		laycock1968	23095	1 7 6 7 5	AXBYN	TAWYL	17	17.T.C 17.A.V 17.W.C 17.Y.V 17.L.c	2.0 1.5 1.75 1.3 0.8	tawul	0	42
243442	yessan-mayo-warasai	1205_TONGUE	kawul	kawul	k a w u l		laycock1968	23095	1 7 6 7 5	AXBYN	KAWYL	40	40.K.C 40.A.V 40.W.C 40.Y.V 40.L.c	2.0 1.5 1.75 1.3 0.8	kawul	0	42
243446	amal	1205_TONGUE	lal	lal	l a l		laycock1968	23647	5 7 5	AXN	LAL	3	3.L.C 3.A.V 3.L.c	2.0 1.5 0.8	lal	0	31
243449	mende	1205_TONGUE	tarple	tarple	t a r p l e		laycock1968	22988	1 7 5 1 5 7	AXMBCZ	TARPLE	18	18.T.C 18.A.V 18.R.c 18.P.C 18.L.C 18.E.V	2.0 1.5 1.1 1.75 1.5 0.8	tarple	0	43
243451	bukiyip	1205_TONGUE	jaham	jaham	j a h a m		laycock1968	22831	6 7 3 7 4	AXBYN	JAHAM	10	10.J.C 10.A.V 10.H.C 10.A.V 10.M.c	2.0 1.5 1.75 1.3 0.8	jaham	0	36
243427	nabi	1205_TONGUE	wulaf	wulaf	w u l a f		laycock1968	23417	6 7 5 7 3	AXBYN	WYLAB	20	20.W.C 20.Y.V 20.L.C 20.A.V 20.B.c	2.0 1.5 1.75 1.3 0.8	wulaf	0	44
#
244533	seta	1208_CAT	ku	ku	k u		laycock1968	23614	1 7	AX	KY	27	27.K.C 27.Y.V	2.0 1.5	ku	0	60
244566	ambulas	1208_CAT	kʌ	kʌ	k ʌ		laycock1968	23614	1 7	AX	KE	4	4.K.C 4.E.V	2.0 1.5	kʌ	0	60
244567	kwoma	1208_CAT	a	a	a		laycock1968	22984	7	X	A	16	16.A.V	1.5	a	0	66
244558	awtuw	1208_CAT	ra	ra	r a		laycock1968	22989	5 7	AX	RA	8	8.R.C 8.A.V	2.0 1.5	ra	0	62
244564	iwam	1208_CAT	nay	nay	n a j		laycock1968	22874	4 7 6	AXN	NAJ	14	14.N.C 14.A.V 14.J.c	2.0 1.5 0.8	naj	0	65
244563	abau	1208_CAT	ra	ra	r a		laycock1968	22989	5 7	AX	RA	1	1.R.C 1.A.V	2.0 1.5	ra	0	58
244561	yessan-mayo	1208_CAT	a	a	a		laycock1968	22984	7	X	A	39	39.A.V	1.5	a	0	66
244569	namia	1208_CAT	a	a	a		laycock1968	22984	7	X	A	21	21.A.V	1.5	a	0	66
244565	wogamusin	1208_CAT	mbe	mbe	m b e		laycock1968	23360	4 1 7	ACZ	MPE	35	35.M.C 35.P.C 35.E.V	2.0 1.5 0.8	mbe	1	71
244532	one-inebu	1208_CAT	oy	oy	o j		laycock1968	23089	7 6	XN	UJ	24	24.U.V 24.J.c	1.5 0.8	oj	0	68
244534	seti	1208_CAT	ku	ku	k u		laycock1968	23614	1 7	AX	KY	28	28.K.C 28.Y.V	2.0 1.5	ku	0	60
244535	olo	1208_CAT	aploi	aploi	a p l o i		laycock1968	23276	7 1 5 7 7	XBCYZ	APLUI	23	23.A.V 23.P.C 23.L.C 23.U.V 23.I.V	1.5 1.75 1.5 1.3 0.8	aploi	0	67
244536	elkei	1208_CAT	atou	atou	a t o u		laycock1968	23587	7 1 7 7	XBYZ	ATUY	12	12.A.V 12.T.C 12.U.V 12.Y.V	1.5 1.75 1.3 0.8	atou	0	64
244537	yau	1208_CAT	liye	liye	l i j e		laycock1968	23332	5 7 6 7	AXBZ	LIJE	38	38.L.C 38.I.V 38.J.C 38.E.V	2.0 1.5 1.75 0.8	lije	0	73
244538	yis	1208_CAT	liye	liye	l i j e		laycock1968	23332	5 7 6 7	AXBZ	LIJE	42	42.L.C 42.I.V 42.J.C 42.E.V	2.0 1.5 1.75 0.8	lije	0	73
244539	au	1208_CAT	m	m	m		laycock1968	22948	4	A	M	7	7.M.C	2.0	m	0	59
244540	yil	1208_CAT	aman	aman	a m a n		laycock1968	22948	7 4 7 4	XBYN	AMAN	41	41.A.V 41.M.C 41.A.V 41.N.c	1.5 1.75 1.3 0.8	aman	0	59
244541	ningil	1208_CAT	amu:	amu:	a m uː		laycock1968	22948	7 4 7	XBZ	AMY	22	22.A.V 22.M.C 22.Y.V	1.5 1.75 0.8	amuː	0	59
244542	dia	1208_CAT	anman	anman	a n m a n		laycock1968	23199	7 4 4 7 4	XMBYN	ANMAN	11	11.A.V 11.N.c 11.M.C 11.A.V 11.N.c	1.5 1.1 1.75 1.3 0.8	anman	0	59
244543	sinagen	1208_CAT	nəmo	nəmo	n ə m o		laycock1968	23199	4 7 4 7	AXBZ	NEMU	30	30.N.C 30.E.V 30.M.C 30.U.V	2.0 1.5 1.75 0.8	nəmo	0	59
244544	wanap	1208_CAT	kei	kei	k e i		laycock1968	23614	1 7 7	AXZ	KEI	34	34.K.C 34.E.V 34.I.V	2.0 1.5 0.8	kei	0	60
244545	amol	1208_CAT	anən	anən	a n ə n		laycock1968	23199	7 4 7 4	XBYN	ANEN	5	5.A.V 5.N.C 5.E.V 5.N.c	1.5 1.75 1.3 0.8	anən	0	61
244546	aruop	1208_CAT	an	an	a n		laycock1968	23199	7 4	XN	AN	6	6.A.V 6.N.c	1.5 0.8	an	0	59
244547	yangum-mon	1208_CAT	akŋ	akŋ	a k ŋ		laycock1968	23614	7 1 4	XBC	AKN	37	37.A.V 37.K.C 37.N.C	1.5 1.75 1.5	akŋ	0	72
244549	agi	1208_CAT	amo	amo	a m o		laycock1968	22948	7 4 7	XBZ	AMU	2	2.A.V 2.M.C 2.U.V	1.5 1.75 0.8	amo	0	59
244550	minidien	1208_CAT	aməx	aməx	a m ə x		laycock1968	22948	7 4 7 3	XBYN	AMEG	19	19.A.V 19.M.C 19.E.V 19.G.c	1.5 1.75 1.3 0.8	aməx	0	59
244551	siliput	1208_CAT	akos	akos	a k o s		laycock1968	23199	7 1 7 3	XBYN	AKUS	29	29.A.V 29.K.C 29.U.V 29.S.c	1.5 1.75 1.3 0.8	akos	0	59
244552	yahang	1208_CAT	ana	ana	a n a		laycock1968	23199	7 4 7	XBZ	ANA	36	36.A.V 36.N.C 36.A.V	1.5 1.75 0.8	ana	0	61
244553	beli	1208_CAT	mo	mo	m o		laycock1968	22948	4 7	AX	MU	9	9.M.C 9.U.V	2.0 1.5	mo	0	59
244554	torricelli	1208_CAT	mkal	mkal	m k a l		laycock1968	22992	4 1 7 5	ACYN	MKAL	31	31.M.C 31.K.C 31.A.V 31.L.c	2.0 1.5 1.3 0.8	mkal	0	69
244555	urat	1208_CAT	no	no	n o		laycock1968	23540	4 7	AX	NU	32	32.N.C 32.U.V	2.0 1.5	no	0	70
244556	urim	1208_CAT	kəpma	kəpma	k ə p m a		laycock1968	23155	1 7 1 4 7	AXBCZ	KEPMA	33	33.K.C 33.E.V 33.P.C 33.M.C 33.A.V	2.0 1.5 1.75 1.5 0.8	kəpma	0	59
244557	pouye	1208_CAT	ra	ra	r a		laycock1968	22989	5 7	AX	RA	26	26.R.C 26.A.V	2.0 1.5	ra	0	62
244559	karawa	1208_CAT	ta	ta	t a		laycock1968	22989	1 7	AX	TA	15	15.T.C 15.A.V	2.0 1.5	ta	0	62
244560	mehek	1208_CAT	a	a	a		laycock1968	22984	7	X	A	17	17.A.V	1.5	a	0	66
244562	yessan-mayo-warasai	1208_CAT	a	a	a		laycock1968	22984	7	X	A	40	40.A.V	1.5	a	0	66
244568	mende	1208_CAT	ra	ra	r a		laycock1968	22989	5 7	AX	RA	18	18.R.C 18.A.V	2.0 1.5	ra	0	58
244570	bukiyip	1208_CAT	wak	wak	w a k		laycock1968	23193	6 7 1	AXN	WAK	10	10.W.C 10.A.V 10.K.c	2.0 1.5 0.8	wak	0	63
244548	nabi	1208_CAT	ame	ame	a m e		laycock1968	22948	7 4 7	XBZ	AME	20	20.A.V 20.M.C 20.E.V	1.5 1.75 0.8	ame	0	59
#
243026	seta	1209_I	ki	ki	k i		laycock1968	22863	1 7	AX	KI	27	27.K.C 27.I.V	2.0 1.5	ki	0	75
243059	ambulas	1209_I	wnə	wnə	w n ə		laycock1968	23478	6 4 7	ACZ	WNE	4	4.W.C 4.N.C 4.E.V	2.0 1.5 0.8	wnə	0	76
243060	kwoma	1209_I	an	an	a n		laycock1968	23586	7 4	XN	AN	16	16.A.V 16.N.c	1.5 0.8	an	0	79
243050	awtuw	1209_I	wan	wan	w a n		laycock1968	23313	6 7 4	AXN	WAN	8	8.W.C 8.A.V 8.N.c	2.0 1.5 0.8	wan	0	76
243056	iwam	1209_I	ka	ka	k a		laycock1968	23116	1 7	AX	KA	14	14.K.C 14.A.V	2.0 1.5	ka	0	75
243055	abau	1209_I	ha	ha	h a		laycock1968	23116	3 7	AX	HA	1	1.H.C 1.A.V	2.0 1.5	ha	0	74
243053	yessan-mayo	1209_I	an	an	a n		laycock1968	23586	7 4	XN	AN	39	39.A.V 39.N.c	1.5 0.8	an	0	76
243062	namia	1209_I	won	won	w o n		laycock1968	23478	6 7 4	AXN	WUN	21	21.W.C 21.U.V 21.N.c	2.0 1.5 0.8	won	0	76
243057	wogamusin	1209_I	nai	nai	n a i		laycock1968	22991	4 7 7	AXZ	NAI	35	35.N.C 35.A.V 35.I.V	2.0 1.5 0.8	nai	0	77
243025	one-inebu	1209_I	i	i	i		laycock1968	23227	7	X	I	24	24.I.V	1.5	i	0	81
243027	seti	1209_I	ka	ka	k a		laycock1968	23116	1 7	AX	KA	28	28.K.C 28.A.V	2.0 1.5	ka	0	75
243028	olo	1209_I	ki	ki	k i		laycock1968	22863	1 7	AX	KI	23	23.K.C 23.I.V	2.0 1.5	ki	0	75
