# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SOURCE	COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	AUTOCOGID
259222	uare	1084_CALL	hua-nE-	hua-nE-	h u a + n E/e		dutton1970	25169	3 7 7 9 4 7	AXZ_AX	HYA_NE	13	13.H.C 13.Y.V 13.A.V 13._._ 13.N.C 13.E.V	2.0 1.5 0.8 0.0 2.0 1.5	hua+nE/e	0	18
259225	maria	1084_CALL	raʔani-	raʔani-	r a ʔ a n i		dutton1970	25168	5 7 1 7 4 7	AXBYBZ	RAHANI	6	6.R.C 6.A.V 6.H.C 6.A.V 6.N.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	raʔani	0	15
259217	doromu-bareika	1084_CALL	akani-	akani-	a k a n i		dutton1970	25168	7 1 7 4 7	XBYBZ	AKANI	2	2.A.V 2.K.C 2.A.V 2.N.C 2.I.V	1.5 1.75 1.3 1.75 0.8	akani	0	15
259220	doromu-lofaika	1084_CALL	raʔani-	raʔani-	r a ʔ a n i		dutton1970	25168	5 7 1 7 4 7	AXBYBZ	RAHANI	3	3.R.C 3.A.V 3.H.C 3.A.V 3.N.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	raʔani	0	15
259218	doromu-aramaika	1084_CALL	raka ni-	raka_ni-	r a k a + n i		dutton1970	25168	5 7 1 7 9 4 7	AXBZ_AX	RAKA_NI	1	1.R.C 1.A.V 1.K.C 1.A.V 1._._ 1.N.C 1.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	raka+ni	0	14
259221	maria-maranomu	1084_CALL	raʔani-	raʔani-	r a ʔ a n i		dutton1970	25168	5 7 1 7 4 7	AXBYBZ	RAHANI	8	8.R.C 8.A.V 8.H.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.75 1.3 1.75 0.8	raʔani	0	15
259219	maria-maiagolo	1084_CALL	raʔani-	raʔani-	r a ʔ a n i		dutton1970	25168	5 7 1 7 4 7	AXBYBZ	RAHANI	7	7.R.C 7.A.V 7.H.C 7.A.V 7.N.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	raʔani	0	15
259223	maria-uderi	1084_CALL	raʔani-	raʔani-	r a ʔ a n i		dutton1970	25168	5 7 1 7 4 7	AXBYBZ	RAHANI	9	9.R.C 9.A.V 9.H.C 9.A.V 9.N.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	raʔani	0	15
#
259425	sinaugoro	1100_COOK_SOMETHING	dari-	dari-	d a r i		dutton1970	25244	1 7 5 7	AXBZ	TARI	12	12.T.C 12.A.V 12.R.C 12.I.V	2.0 1.5 1.75 0.8	dari	0	34
259421	hula	1100_COOK_SOMETHING	nanu-	nanu-	n a n u		dutton1970	25244	4 7 4 7	AXBZ	NANY	4	4.N.C 4.A.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	nanu	1	28
259423	motu	1100_COOK_SOMETHING	nadu-	nadu-	n a d u		dutton1970	25244	4 7 1 7	AXBZ	NATY	10	10.N.C 10.A.V 10.T.C 10.Y.V	2.0 1.5 1.75 0.8	nadu	0	28
259424	mulaha	1100_COOK_SOMETHING	ufali	ufali	u f a l i		dutton1970	25245	7 3 7 5 7	XBYBZ	YBALI	11	11.Y.V 11.B.C 11.A.V 11.L.C 11.I.V	1.5 1.75 1.3 1.75 0.8	ufali	0	33
259422	humene	1100_COOK_SOMETHING	voro-hE-	voro-hE-	v o r o + h E/e		dutton1970	25243	3 7 5 7 9 3 7	AXBZ_AX	BURU_HE	5	5.B.C 5.U.V 5.R.C 5.U.V 5._._ 5.H.C 5.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	voro+hE/e	0	29
259420	uare	1100_COOK_SOMETHING	ɣoro-hE-	ɣoro-hE-	ɣ o r o + h E/e		dutton1970	25243	3 7 5 7 9 3 7	AXBZ_AX	GURU_HE	13	13.G.C 13.U.V 13.R.C 13.U.V 13._._ 13.H.C 13.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	ɣoro+hE/e	0	29
259415	doromu-bareika	1100_COOK_SOMETHING	feide-	feide-	f e i d e		dutton1970	25241	3 7 7 1 7	AXYBZ	BEITE	2	2.B.C 2.E.V 2.I.V 2.T.C 2.E.V	2.0 1.5 1.3 1.75 0.8	feide	0	25
259418	doromu-lofaika	1100_COOK_SOMETHING	aʔu-	aʔu-	a ʔ u		dutton1970	25242	7 1 7	XBZ	AHY	3	3.A.V 3.H.C 3.Y.V	1.5 1.75 0.8	aʔu	0	27
259416	doromu-aramaika	1100_COOK_SOMETHING	feide-	feide-	f e i d e		dutton1970	25241	3 7 7 1 7	AXYBZ	BEITE	1	1.B.C 1.E.V 1.I.V 1.T.C 1.E.V	2.0 1.5 1.3 1.75 0.8	feide	0	25
259419	maria-maranomu	1100_COOK_SOMETHING	urenaʔaʔo-	urenaʔaʔo-	u r e n a ʔ a ʔ o		dutton1970	25242	7 5 7 4 7 1 7 1 7	XBYBYBYBZ	YRENAHAHU	8	8.Y.V 8.R.C 8.E.V 8.N.C 8.A.V 8.H.C 8.A.V 8.H.C 8.U.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	urenaʔaʔo	0	30
259417	maria-maiagolo	1100_COOK_SOMETHING	urenaʔaʔo-	urenaʔaʔo-	u r e n a ʔ a ʔ o		dutton1970	25242	7 5 7 4 7 1 7 1 7	XBYBYBYBZ	YRENAHAHU	7	7.Y.V 7.R.C 7.E.V 7.N.C 7.A.V 7.H.C 7.A.V 7.H.C 7.U.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	urenaʔaʔo	0	30
#
259907	sinaugoro	1107_GO_OUT	raka roti-	raka_roti-	r a k a + r o t i		dutton1970	25447	5 7 1 7 9 5 7 1 7	AXBZ_AXBZ	RAKA_RUTI	12	12.R.C 12.A.V 12.K.C 12.A.V 12._._ 12.R.C 12.U.V 12.T.C 12.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	raka+roti	0	41
259905	hula	1107_GO_OUT	lakai-	lakai-	l a k a i		dutton1970	25447	5 7 1 7 7	AXBYZ	LAKAI	4	4.L.C 4.A.V 4.K.C 4.A.V 4.I.V	2.0 1.5 1.75 1.3 0.8	lakai	0	38
259906	motu	1107_GO_OUT	raka lasi-	raka_lasi-	r a k a + l a s i		dutton1970	25447	5 7 1 7 9 5 7 3 7	AXBZ_AXBZ	RAKA_LASI	10	10.R.C 10.A.V 10.K.C 10.A.V 10._._ 10.L.C 10.A.V 10.S.C 10.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	raka+lasi	0	41
259900	doromu-bareika	1107_GO_OUT	yako dine	yako_dine	j a k o + d i n e		dutton1970	169	6 7 1 7 9 1 7 4 7	AXBZ_AXBZ	JAKU_TINE	2	2.J.C 2.A.V 2.K.C 2.U.V 2._._ 2.T.C 2.I.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	jako+dine	0	36
259903	doromu-lofaika	1107_GO_OUT	ego narofu ne	ego_narofu_ne	e g o + n a r o f u + n e		dutton1970	194	7 1 7 9 4 7 5 7 3 7 9 4 7	XBZ_AXBYBZ_AX	EKU_NARUBY_NE	3	3.E.V 3.K.C 3.U.V 3._._ 3.N.C 3.A.V 3.R.C 3.U.V 3.B.C 3.Y.V 3._._ 3.N.C 3.E.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5	ego+narofu+ne	0	37
259901	doromu-aramaika	1107_GO_OUT	etofare ne	etofare_ne	e t o f a r e + n e		dutton1970	218	7 1 7 3 7 5 7 9 4 7	XBYBYBZ_AX	ETUBARE_NE	1	1.E.V 1.T.C 1.U.V 1.B.C 1.A.V 1.R.C 1.E.V 1._._ 1.N.C 1.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8 0.0 2.0 1.5	etofare+ne	0	35
259904	maria-maranomu	1107_GO_OUT	onohu neʔo	onohu_neʔo	o n o h u + n e ʔ o		dutton1970	239	7 4 7 3 7 9 4 7 1 7	XBYBZ_AXBZ	UNUHY_NEHU	8	8.U.V 8.N.C 8.U.V 8.H.C 8.Y.V 8._._ 8.N.C 8.E.V 8.H.C 8.U.V	1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	onohu+neʔo	0	40
259902	maria-maiagolo	1107_GO_OUT	erahuine-	erahuine-	e r a h u i n e		dutton1970	263	7 5 7 3 7 7 4 7	XBYBYYBZ	ERAHYINE	7	7.E.V 7.R.C 7.A.V 7.H.C 7.Y.V 7.I.V 7.N.C 7.E.V	1.5 1.75 1.3 1.75 1.3 1.3 1.75 0.8	erahuine	0	39
#
257479	sinaugoro	1131_WE_INCLUSIVE	ɣai	ɣai	ɣ a i		dutton1970	24622	3 7 7	AXZ	GAI	12	12.G.C 12.A.V 12.I.V	2.0 1.5 0.8	ɣai	0	52
257474	hula	1131_WE_INCLUSIVE	ia	ia	i a		dutton1970	24622	7 7	XZ	IA	4	4.I.V 4.A.V	1.5 0.8	ia	1	44
257477	motu	1131_WE_INCLUSIVE	ita	ita	i t a		dutton1970	24622	7 1 7	XBZ	ITA	10	10.I.V 10.T.C 10.A.V	1.5 1.75 0.8	ita	0	44
257478	mulaha	1131_WE_INCLUSIVE	nai	nai	n a i		dutton1970	24623	4 7 7	AXZ	NAI	11	11.N.C 11.A.V 11.I.V	2.0 1.5 0.8	nai	1	51
257476	humene	1131_WE_INCLUSIVE	eˈmone	eˈmone	e m o n e		dutton1970	24621	7 4 7 4 7	XBYBZ	EMUNE	5	5.E.V 5.M.C 5.U.V 5.N.C 5.E.V	1.5 1.75 1.3 1.75 0.8	emone	0	45
257472	uare	1131_WE_INCLUSIVE	eˈmeɣe	eˈmeɣe	e m e ɣ e		dutton1970	24621	7 4 7 3 7	XBYBZ	EMEGE	13	13.E.V 13.M.C 13.E.V 13.G.C 13.E.V	1.5 1.75 1.3 1.75 0.8	emeɣe	0	53
257475	maria	1131_WE_INCLUSIVE	una	una	u n a		dutton1970	24620	7 4 7	XBZ	YNA	6	6.Y.V 6.N.C 6.A.V	1.5 1.75 0.8	una	0	43
257468	doromu-bareika	1131_WE_INCLUSIVE	ona	ona	o n a		dutton1970	24620	7 4 7	XBZ	UNA	2	2.U.V 2.N.C 2.A.V	1.5 1.75 0.8	ona	0	43
257469	doromu-aramaika	1131_WE_INCLUSIVE	una	una	u n a		dutton1970	24620	7 4 7	XBZ	YNA	1	1.Y.V 1.N.C 1.A.V	1.5 1.75 0.8	una	0	43
257471	maria-maranomu	1131_WE_INCLUSIVE	ona	ona	o n a		dutton1970	24620	7 4 7	XBZ	UNA	8	8.U.V 8.N.C 8.A.V	1.5 1.75 0.8	ona	0	43
257470	maria-maiagolo	1131_WE_INCLUSIVE	una	una	u n a		dutton1970	24620	7 4 7	XBZ	YNA	7	7.Y.V 7.N.C 7.A.V	1.5 1.75 0.8	una	0	43
257473	maria-uderi	1131_WE_INCLUSIVE	ˈuna	ˈuna	u n a		dutton1970	24620	7 4 7	XBZ	YNA	9	9.Y.V 9.N.C 9.A.V	1.5 1.75 0.8	una	0	43
#
259664	sinaugoro	1172_SHOOT	pidi-	pidi-	p i d i		dutton1970	25344	1 7 1 7	AXBZ	PITI	12	12.P.C 12.I.V 12.T.C 12.I.V	2.0 1.5 1.75 0.8	pidi	0	57
259661	hula	1172_SHOOT	piti- 91)	piti-_	p i t i		dutton1970	38	1 7 1 7	AXBZ	PITI	4	4.P.C 4.I.V 4.T.C 4.I.V	2.0 1.5 1.75 0.8	piti	0	57
259663	motu	1172_SHOOT	pidi-	pidi-	p i d i		dutton1970	25344	1 7 1 7	AXBZ	PITI	10	10.P.C 10.I.V 10.T.C 10.I.V	2.0 1.5 1.75 0.8	pidi	0	57
259662	humene	1172_SHOOT	pedi-nE-	pedi-nE-	p e d i + n E/e		dutton1970	25344	1 7 1 7 9 4 7	AXBZ_AX	PETI_NE	5	5.P.C 5.E.V 5.T.C 5.I.V 5._._ 5.N.C 5.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	pedi+nE/e	0	57
259660	uare	1172_SHOOT	fuʔu-nE-	fuʔu-nE-	f u ʔ u + n E/e		dutton1970	25346	3 7 1 7 9 4 7	AXBZ_AX	BYHY_NE	13	13.B.C 13.Y.V 13.H.C 13.Y.V 13._._ 13.N.C 13.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	fuʔu+nE/e	0	63
259655	doromu-bareika	1172_SHOOT	u-	u-	u		dutton1970	25344	7	X	Y	2	2.Y.V	1.5	u	1	55
259658	doromu-lofaika	1172_SHOOT	fidi-	fidi-	f i d i		dutton1970	25344	3 7 1 7	AXBZ	BITI	3	3.B.C 3.I.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	fidi	0	54
259656	doromu-aramaika	1172_SHOOT	fidi-	fidi-	f i d i		dutton1970	25344	3 7 1 7	AXBZ	BITI	1	1.B.C 1.I.V 1.T.C 1.I.V	2.0 1.5 1.75 0.8	fidi	0	54
259659	maria-maranomu	1172_SHOOT	heneime-	heneime-	h e n e i m e		dutton1970	25345	3 7 4 7 7 4 7	AXBYYBZ	HENEIME	8	8.H.C 8.E.V 8.N.C 8.E.V 8.I.V 8.M.C 8.E.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	heneime	0	60
259657	maria-maiagolo	1172_SHOOT	fisire-	fisire-	f i s i r e		dutton1970	25344	3 7 3 7 5 7	AXBYBZ	BISIRE	7	7.B.C 7.I.V 7.S.C 7.I.V 7.R.C 7.E.V	2.0 1.5 1.75 1.3 1.75 0.8	fisire	0	54
#
257723	hula	1183_PALM_OF_HAND	(ɣima) anoa-	_anoa-	a n o a		dutton1970	24712	7 4 7 7	XBYZ	ANUA	4	4.A.V 4.N.C 4.U.V 4.A.V	1.5 1.75 1.3 0.8	anoa	0	67
257726	motu	1183_PALM_OF_HAND	ima palapala	ima_palapala	i m a + p a l a p a l a		dutton1970	24713	7 4 7 9 1 7 5 7 1 7 5 7	XBZ_AXBYBYBZ	IMA_PALAPALA	10	10.I.V 10.M.C 10.A.V 10._._ 10.P.C 10.A.V 10.L.C 10.A.V 10.P.C 10.A.V 10.L.C 10.A.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ima+palapala	0	73
257725	humene	1183_PALM_OF_HAND	(evore) raˈfava	_raˈfava	r a f a v a		dutton1970	24710	5 7 3 7 3 7	AXBYBZ	RABABA	5	5.R.C 5.A.V 5.B.C 5.A.V 5.B.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	rafava	1	68
257721	uare	1183_PALM_OF_HAND	(evore) raˈfaɣa	_raˈfaɣa	r a f a ɣ a		dutton1970	24710	5 7 3 7 3 7	AXBYBZ	RABAGA	13	13.R.C 13.A.V 13.B.C 13.A.V 13.G.C 13.A.V	2.0 1.5 1.75 1.3 1.75 0.8	rafaɣa	1	68
257724	maria	1183_PALM_OF_HAND	ˈana ˈhera	ˈana_ˈhera	a n a + h e r a		dutton1970	24711	7 4 7 9 3 7 5 7	XBZ_AXBZ	ANA_HERA	6	6.A.V 6.N.C 6.A.V 6._._ 6.H.C 6.E.V 6.R.C 6.A.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	ana+hera	0	64
257716	doromu-bareika	1183_PALM_OF_HAND	ˈvana ˈrafo	ˈvana_ˈrafo	v a n a + r a f o		dutton1970	24710	3 7 4 7 9 5 7 3 7	AXBZ_AXBZ	BANA_RABU	2	2.B.C 2.A.V 2.N.C 2.A.V 2._._ 2.R.C 2.A.V 2.B.C 2.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	vana+rafo	0	64
257719	doromu-lofaika	1183_PALM_OF_HAND	ˈvana ˈrafo	ˈvana_ˈrafo	v a n a + r a f o		dutton1970	24710	3 7 4 7 9 5 7 3 7	AXBZ_AXBZ	BANA_RABU	3	3.B.C 3.A.V 3.N.C 3.A.V 3._._ 3.R.C 3.A.V 3.B.C 3.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	vana+rafo	0	64
257717	doromu-aramaika	1183_PALM_OF_HAND	ˈvana ˈrafo	ˈvana_ˈrafo	v a n a + r a f o		dutton1970	24710	3 7 4 7 9 5 7 3 7	AXBZ_AXBZ	BANA_RABU	1	1.B.C 1.A.V 1.N.C 1.A.V 1._._ 1.R.C 1.A.V 1.B.C 1.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	vana+rafo	0	64
257720	maria-maranomu	1183_PALM_OF_HAND	ˈvana ˈraho	ˈvana_ˈraho	v a n a + r a h o		dutton1970	24710	3 7 4 7 9 5 7 3 7	AXBZ_AXBZ	BANA_RAHU	8	8.B.C 8.A.V 8.N.C 8.A.V 8._._ 8.R.C 8.A.V 8.H.C 8.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	vana+raho	0	64
257718	maria-maiagolo	1183_PALM_OF_HAND	ana ˈhera	ana_ˈhera	a n a + h e r a		dutton1970	24711	7 4 7 9 3 7 5 7	XBZ_AXBZ	ANA_HERA	7	7.A.V 7.N.C 7.A.V 7._._ 7.H.C 7.E.V 7.R.C 7.A.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	ana+hera	0	64
257722	maria-uderi	1183_PALM_OF_HAND	ˈana ˈhera	ˈana_ˈhera	a n a + h e r a		dutton1970	24711	7 4 7 9 3 7 5 7	XBZ_AXBZ	ANA_HERA	9	9.A.V 9.N.C 9.A.V 9._._ 9.H.C 9.E.V 9.R.C 9.A.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	ana+hera	0	64
#
260167	sinaugoro	1198_MANY	vovoka	vovoka	v o v o k a		dutton1970	25555	3 7 3 7 1 7	AXBYBZ	BUBUKA	12	12.B.C 12.U.V 12.B.C 12.U.V 12.K.C 12.A.V	2.0 1.5 1.75 1.3 1.75 0.8	vovoka	0	77
260162	hula	1198_MANY	vo (vaɣi)	vo_	v o		dutton1970	25555	3 7	AX	BU	4	4.B.C 4.U.V	2.0 1.5	vo	0	77
260164	motu	1198_MANY	hutuma	hutuma	h u t u m a		dutton1970	25557	3 7 1 7 4 7	AXBYBZ	HYTYMA	10	10.H.C 10.Y.V 10.T.C 10.Y.V 10.M.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hutuma	0	81
260165	motu	1198_MANY	momo	momo	m o m o		dutton1970	25555	4 7 4 7	AXBZ	MUMU	10	10.M.C 10.U.V 10.M.C 10.U.V	2.0 1.5 1.75 0.8	momo	0	85
260166	mulaha	1198_MANY	hutuba	hutuba	h u t u b a		dutton1970	25557	3 7 1 7 1 7	AXBYBZ	HYTYPA	11	11.H.C 11.Y.V 11.T.C 11.Y.V 11.P.C 11.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hutuba	0	81
260163	humene	1198_MANY	ˈvudeˈhune	ˈvudeˈhune	v u d e h u n e		dutton1970	25556	3 7 1 7 3 7 4 7	AXBYBYBZ	BYTEHYNE	5	5.B.C 5.Y.V 5.T.C 5.E.V 5.H.C 5.Y.V 5.N.C 5.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	vudehune	0	78
260161	uare	1198_MANY	ɣehaɣa bagaɣa	ɣehaɣa_bagaɣa	ɣ e h a ɣ a + b a g a ɣ a		dutton1970	25554	3 7 3 7 3 7 9 1 7 1 7 3 7	AXBYBZ_AXBYBZ	GEHAGA_PAKAGA	13	13.G.C 13.E.V 13.H.C 13.A.V 13.G.C 13.A.V 13._._ 13.P.C 13.A.V 13.K.C 13.A.V 13.G.C 13.A.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.3 1.75 0.8	ɣehaɣa+bagaɣa	0	84
260156	doromu-bareika	1198_MANY	tau tora	tau_tora	t a u + t o r a		dutton1970	25552	1 7 7 9 1 7 5 7	AXZ_AXBZ	TAY_TURA	2	2.T.C 2.A.V 2.Y.V 2._._ 2.T.C 2.U.V 2.R.C 2.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tau+tora	0	74
260159	doromu-lofaika	1198_MANY	tau to	tau_to	t a u + t o		dutton1970	25552	1 7 7 9 1 7	AXZ_AX	TAY_TU	3	3.T.C 3.A.V 3.Y.V 3._._ 3.T.C 3.U.V	2.0 1.5 0.8 0.0 2.0 1.5	tau+to	0	74
260157	doromu-aramaika	1198_MANY	tau tora	tau_tora	t a u + t o r a		dutton1970	25552	1 7 7 9 1 7 5 7	AXZ_AXBZ	TAY_TURA	1	1.T.C 1.A.V 1.Y.V 1._._ 1.T.C 1.U.V 1.R.C 1.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tau+tora	0	74
260160	maria-maranomu	1198_MANY	roʔabodo	roʔabodo	r o ʔ a b o d o		dutton1970	25553	5 7 1 7 1 7 1 7	AXBYBYBZ	RUHAPUTU	8	8.R.C 8.U.V 8.H.C 8.A.V 8.P.C 8.U.V 8.T.C 8.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	roʔabodo	0	79
260158	maria-maiagolo	1198_MANY	ˈhaoˈbodo	ˈhaoˈbodo	h a o b o d o		dutton1970	25553	3 7 7 1 7 1 7	AXYBYBZ	HAUPUTU	7	7.H.C 7.A.V 7.U.V 7.P.C 7.U.V 7.T.C 7.U.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	haobodo	0	79
#
257360	sinaugoro	1199_WIFE	ɣaraɣo-	ɣaraɣo-	ɣ a r a ɣ o		dutton1970	24586	3 7 5 7 3 7	AXBYBZ	GARAGU	12	12.G.C 12.A.V 12.R.C 12.A.V 12.G.C 12.U.V	2.0 1.5 1.75 1.3 1.75 0.8	ɣaraɣo	1	97
257355	hula	1199_WIFE	arawa-	arawa-	a r a w a		dutton1970	24586	7 5 7 6 7	XBYBZ	ARAWA	4	4.A.V 4.R.C 4.A.V 4.W.C 4.A.V	1.5 1.75 1.3 1.75 0.8	arawa	1	89
257358	motu	1199_WIFE	adava-	adava-	a d a v a		dutton1970	24586	7 1 7 3 7	XBYBZ	ATABA	10	10.A.V 10.T.C 10.A.V 10.B.C 10.A.V	1.5 1.75 1.3 1.75 0.8	adava	1	89
257359	mulaha	1199_WIFE	veki	veki	v e k i		dutton1970	24588	3 7 1 7	AXBZ	BEKI	11	11.B.C 11.E.V 11.K.C 11.I.V	2.0 1.5 1.75 0.8	veki	1	96
257357	humene	1199_WIFE	uˈnune	uˈnune	u n u n e		dutton1970	24587	7 4 7 4 7	XBYBZ	YNYNE	5	5.Y.V 5.N.C 5.Y.V 5.N.C 5.E.V	1.5 1.75 1.3 1.75 0.8	unune	0	90
257353	uare	1199_WIFE	loˈɣai	loˈɣai	l o ɣ a i		dutton1970	24585	5 7 3 7 7	AXBYZ	LUGAI	13	13.L.C 13.U.V 13.G.C 13.A.V 13.I.V	2.0 1.5 1.75 1.3 0.8	loɣai	0	98
