# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SOURCE	COGID
90820	kate	1430_STAR	bâpiŋ	bâpiŋ	b â/a p i ŋ	star	mcelhanon-1967	7738
90834	kate	1343_SUN	dzoaŋ	dzoaŋ	d z o a ŋ	sun	mcelhanon-1967	7
90848	kate	1489_CLOUD	karorac	karorac	k a r o r a c	cloud	mcelhanon-1967	8
90862	kate	2108_RAINING_OR_RAIN	hoe	hoe	h o e	rain	mcelhanon-1967	7897
90876	kate	1251_BELLY	bu-	bu-	b u	(its) belly	mcelhanon-1967	9
90890	kate	1221_NOSE	sâke-	sâke-	s â/a k e	(its) nose	mcelhanon-1967	8020
90904	kate	1223_HEART	bu hândâŋ-	bu_hândâŋ-	b u + h â/a n d â/a ŋ	(its) heart	mcelhanon-1967	10
90918	kate	323_FAT_ORGANIC_SUBSTANCE	wokemaŋ	wokemaŋ	w o k e m a ŋ	(its) fat	mcelhanon-1967	8022
90932	kate	1333_NECK	upe-	upe-	u p e	its neck	mcelhanon-1967	7942
90946	kate	189_HAIR_BODY	dzâwâ-	dzâwâ-	d z â/a w â/a	(its) hair	mcelhanon-1967	8001
90960	kate	2101_BE_DEAD_OR_DIE	hâmo-	hâmo-	h â/a m o	(he) dies	mcelhanon-1967	7924
90974	kate	1409_SEE	honecnu-	honecnu-	h o n e c n u	(he) sees me	mcelhanon-1967	7903
90988	kate	1585_SLEEP	fo-	fo-	f o	(he) sleeps	mcelhanon-1967	7993
91002	kate	1336_EAT	nâ-	nâ-	n â/a	(he) eats	mcelhanon-1967	8319
91016	kate	1403_BITE	ki-	ki-	k i	(he) bites it	mcelhanon-1967	7774
91030	kate	163_BLACK	gâgâpâc	gâgâpâc	g â/a g â/a p â/a c	black	mcelhanon-1967	7822
91044	kate	1425_GREEN	ârâŋbâric	ârâŋbâric	â/a r â/a ŋ b â/a r i c	green	mcelhanon-1967	7843
91058	kate	1335_WHITE	kapŋ kapŋ	kapŋ_kapŋ	k a p ŋ + k a p ŋ	white	mcelhanon-1967	7726
91072	kate	156_RED	bâbâroŋ	bâbâroŋ	b â/a b â/a r o ŋ	red	mcelhanon-1967	7801
91086	kate	1424_YELLOW	bâŋeŋne	bâŋeŋne	b â/a ŋ e ŋ n e	yellow	mcelhanon-1967	7734
91100	kate	1035_GOOD	biaŋne	biaŋne	b i a ŋ n e	good	mcelhanon-1967	11
91114	kate	2272_HOT_OR_WARM	dzoc	dzoc	d z o c	hot	mcelhanon-1967	12
91128	kate	1231_NEW	gbâricne	gbâricne	g b â/a r i c n e	new	mcelhanon-1967	7815
91142	kate	1786_DRY_UP	kereŋke-	kereŋke-	k e r e ŋ k e	(it is) dry	mcelhanon-1967	7659
91156	kate	1287_COLD	mâteŋne	mâteŋne	m â/a t e ŋ n e	cold	mcelhanon-1967	8004
91170	kate	1405_NAME	dzâne-	dzâne-	d z â/a n e	(its) name	mcelhanon-1967	7690
91184	kate	1240_NOT	mi	mi	m i	not	mcelhanon-1967	8017
91198	kate	2102_BURN	dza-	dza-	d z a	(it) burns	mcelhanon-1967	7688
91212	kate	2457_PATH_OR_ROAD	hata	hata	h a t a	road	mcelhanon-1967	13
91226	kate	948_WATER	opâ	opâ	o p â/a	water	mcelhanon-1967	14
91240	kate	778_SMOKE_EXHAUST	hosâc	hosâc	h o s â/a c	smoke	mcelhanon-1967	8035
91254	kate	1433_HIT	kpa-	kpa-	k p a	(he) hit him	mcelhanon-1967	7983
91268	kate	1410_KNOW_SOMETHING	mana-	mana-	m a n a	(he) knows	mcelhanon-1967	7656
91282	kate	671_SAND	moŋgeŋ	moŋgeŋ	m o ŋ g e ŋ	sand	mcelhanon-1967	7833
91296	kate	857_STONE	kpânâ	kpânâ	k p â/a n â/a	stone	mcelhanon-1967	15
91310	kate	639_MOUNTAIN	tiki	tiki	t i k i	mountain	mcelhanon-1967	7858
91324	kate	646_ASH	dzafe	dzafe	d z a f e	ashes	mcelhanon-1967	7783
91338	kate	1228_EARTH_SOIL	mâreŋ	mâreŋ	m â/a r e ŋ	earth	mcelhanon-1967	7805
91352	kate	628_LEAF	rehac-	rehac-	r e h a c	(its) leaf	mcelhanon-1967	7892
91366	kate	906_TREE	yâc	yâc	j â/a c	tree	mcelhanon-1967	7836
91380	kate	670_ROOT	gâtâ-	gâtâ-	g â/a t â/a	(its) root	mcelhanon-1967	7769
91394	kate	714_SEED	hândâŋ-	hândâŋ-	h â/a n d â/a ŋ	(its) seed	mcelhanon-1967	7791
91408	kate	1247_EAR	hatsec-	hatsec-	h a ts e c	(its) ear	mcelhanon-1967	7868
91422	kate	1392_LOUSE	imeŋ	imeŋ	i m e ŋ	louse	mcelhanon-1967	7682
91436	kate	2009_DOG	kpâto	kpâto	k p â/a t o	dog	mcelhanon-1967	8011
91450	kate	937_BIRD	wipe	wipe	w i p e	bird	mcelhanon-1967	16
91464	kate	962_WOMAN	ŋokac	ŋokac	ŋ o k a c	woman	mcelhanon-1967	7724
91478	kate	1554_MAN	ŋic	ŋic	ŋ i c	man	mcelhanon-1967	7700
91492	kate	946_BLOOD	soc-	soc-	s o c	(its) blood	mcelhanon-1967	8029
91506	kate	2121_ARM_OR_HAND	me-	me-	m e	(his) hand	mcelhanon-1967	7651
91520	kate	1205_TONGUE	nameŋ-	nameŋ-	n a m e ŋ	(its) tongue	mcelhanon-1967	8009
91534	kate	1380_TOOTH	mic-	mic-	m i c	(its) tooth	mcelhanon-1967	17
91548	kate	2098_FOOT_OR_LEG	kike-	kike-	k i k e	(its) foot	mcelhanon-1967	7708
91562	kate	1220_TAIL	gec-	gec-	g e c	(its) tail	mcelhanon-1967	18
91576	kate	634_MEAT	bihuc-	bihuc-	b i h u c	(its) meat	mcelhanon-1967	7954
91590	kate	1248_EYE	dzâŋe-	dzâŋe-	d z â/a ŋ e	(its) eye	mcelhanon-1967	7865
91604	kate	763_SKIN	sahac-	sahac-	s a h a c	(its) skin	mcelhanon-1967	19
91618	kate	1256_HEAD	kpitsec-	kpitsec-	k p i ts e c	(its) head	mcelhanon-1967	20
91632	kate	1394_BONE	siec-	siec-	s i e c	(its) bone	mcelhanon-1967	7962
91646	kate	262_HE_OR_SHE_OR_IT	e	e	e	he	mcelhanon-1967	7872
91660	kate	2312_YOU_OBLIQUE_CASE_OF_YOU	ŋoŋe	ŋoŋe	ŋ o ŋ e	ye	mcelhanon-1967	7965
91674	kate	817_THEY	yaŋe	yaŋe	j a ŋ e	they	mcelhanon-1967	7948
91688	kate	1237_WHERE	wena	wena	w e n a	where	mcelhanon-1967	21
91702	kate	1239_HOW	weniŋuc	weniŋuc	w e n i ŋ u c	how	mcelhanon-1967	22
91716	kate	1577_AND	eme	eme	e m e	and	mcelhanon-1967	7778
91730	kate	1937_THERE	ocna	ocna	o c n a	there	mcelhanon-1967	23
91744	kate	1019_RIGHT	fâre	fâre	f â/a r e	right (side)	mcelhanon-1967	7795
91758	kate	244_LEFT	kpana	kpana	k p a n a	left side	mcelhanon-1967	7714
91772	kate	1448_HOLD	ro-	ro-	r o	(he) holds	mcelhanon-1967	7787
91786	kate	1280_FALL	waha-	waha-	w a h a	(he) falls	mcelhanon-1967	7712
91800	kate	1588_TURN	bârisie-	bârisie-	b â/a r i s i e	(he) turns	mcelhanon-1967	7781
91814	kate	1456_THROW	behe-	behe-	b e h e	(he) throws:	mcelhanon-1967	24
91828	kate	1455_PULL	fâre-	fâre-	f â/a r e	(he) pulls	mcelhanon-1967	7680
91842	kate	1452_PUSH	tuŋke-	tuŋke-	t u ŋ k e	(he) pushes	mcelhanon-1967	7875
91856	kate	1453_WASH	dzure-	dzure-	d z u r e	(he) washes	mcelhanon-1967	7988
91870	kate	1418_DIG	wise-	wise-	w i s e	(he) digs	mcelhanon-1967	7882
91884	kate	1432_CUT	hetâcne-	hetâcne-	h e t â/a c n e	(he) cuts	mcelhanon-1967	25
91898	kate	1241_SOME	gâc-	gâc-	g â/a c	some	mcelhanon-1967	7885
91912	kate	1645_SHORT	bembeŋ	bembeŋ	b e m b e ŋ	short	mcelhanon-1967	7973
91926	kate	960_WIND	mâŋâŋ	mâŋâŋ	m â/a ŋ â/a ŋ	wind	mcelhanon-1967	7854
91940	kate	1732_SKY	sambâŋ	sambâŋ	s a m b â/a ŋ	sky	mcelhanon-1967	7928
91954	kate	2_DUST	gâc	gâc	g â/a c	dust	mcelhanon-1967	26
91968	kate	624_LAKE	dzâkâŋ	dzâkâŋ	d z â/a k â/a ŋ	lake	mcelhanon-1967	7793
91982	kate	239_FLOWER	âri-	âri-	â/a r i	(its) flower	mcelhanon-1967	7684
91996	kate	1507_FRUIT	fâric-	fâric-	f â/a r i c	(its) fruit	mcelhanon-1967	7761
92010	kate	1295_STICK	gbaru	gbaru	g b a r u	stick	mcelhanon-1967	7720
92024	kate	1219_WORM	gbasu	gbasu	g b a s u	worm	mcelhanon-1967	7695
92038	kate	730_SNAKE	homa	homa	h o m a	snake	mcelhanon-1967	7719
92052	kate	619_ANIMAL	kpowi	kpowi	k p o w i	animal	mcelhanon-1967	27
92066	kate	867_backofhand	râpe-	râpe-	r â/a p e	(its) back	mcelhanon-1967	28
92080	kate	1257_WING	fakec-	fakec-	f a k e c	(its) wing	mcelhanon-1967	29
92094	kate	1407_BREATHE	noka-	noka-	n o k a	(its) breath	mcelhanon-1967	7675
92108	kate	1278_VOMIT	maŋu-	maŋu-	m a ŋ u	(he) vomits	mcelhanon-1967	30
92122	kate	1355_LAUGH	gâwie-	gâwie-	g â/a w i e	(he) laughs	mcelhanon-1967	7907
92136	kate	1421_SUCK	apuru-	apuru-	a p u r u	(he) sucks	mcelhanon-1967	31
92150	kate	1839_CRY	kio-	kio-	k i o	(he) cries	mcelhanon-1967	32
92164	kate	1440_SPIT	tâfec-	tâfec-	t â/a f e c	(he) spits	mcelhanon-1967	7839
92178	kate	725_OLD_PERSON	raŋgbaŋ	raŋgbaŋ	r a ŋ g b a ŋ	old	mcelhanon-1967	7925
92192	kate	2272_HOT_OR_WARM	hâroŋne	hâroŋne	h â/a r o ŋ n e	warm	mcelhanon-1967	7960
92206	kate	1397_DULL	mic mâŋ	mic_mâŋ	m i c + m â/a ŋ	dull	mcelhanon-1967	33
92220	kate	1262_BROTHER	hahac-	hahac-	h a h a c	(his) brother	mcelhanon-1967	7826
92234	kate	1263_SISTER	seŋ-	seŋ-	s e ŋ	(his) sister	mcelhanon-1967	7850
92248	kate	1217_FATHER	mamac-	mamac-	m a m a c	(his) father	mcelhanon-1967	1192
92262	kate	1216_MOTHER	neŋgoc-	neŋgoc-	n e ŋ g o c	(his) mother	mcelhanon-1967	8028
92276	kate	1457_SEW	gbâtâ-	gbâtâ-	g b â/a t â/a	(she) sews	mcelhanon-1967	7976
92290	kate	1218_ROPE	muc	muc	m u c	rope	mcelhanon-1967	34
92304	kate	1172_SHOOT	muru-	muru-	m u r u	(he) shoots	mcelhanon-1967	35
92318	kate	1420_COUNT	wose-	wose-	w o s e	(he) counts	mcelhanon-1967	7697
92332	kate	1413_PLAY	mamasiri-	mamasiri-	m a m a s i r i	(they) play	mcelhanon-1967	36
92346	kate	1895_CLOTHES	kporuc	kporuc	k p o r u c	clothing	mcelhanon-1967	7654
92360	kate	1086_WORK_ACTIVITY	gie	gie	g i e	work	mcelhanon-1967	7771
92374	kate	945_SPEAR	damu	damu	d a m u	spear	mcelhanon-1967	7710
92388	kate	175_BLOW_OF_WIND	ficne-	ficne-	f i c n e	(he) blows	mcelhanon-1967	13644
92402	kate	1573_SWELL	siwiŋne-	siwiŋne-	s i w i ŋ n e	(it) swells	mcelhanon-1967	7900
90454	mape	1209_I	no	no	n o	I	mcelhanon-1967	7845
90468	mape	1215_THOU	go	go	g o	thou	mcelhanon-1967	7807
90482	mape	1212_WE	ŋâŋu	ŋâŋu	ŋ â/a ŋ u	we	mcelhanon-1967	8014
90496	mape	1235_WHO	moc	moc	m o c	who	mcelhanon-1967	7978
90510	mape	1236_WHAT	wamo	wamo	w a m o	what	mcelhanon-1967	7758
90524	mape	78_THAT	â	â	â/a	that	mcelhanon-1967	37
90538	mape	1214_THIS	âi	âi	â/a i	this	mcelhanon-1967	38
90552	mape	1493_ONE	mokotoŋ	mokotoŋ	m o k o t o ŋ	one	mcelhanon-1967	39
90566	mape	1498_TWO	yoyokak	yoyokak	j o j o k a k	two	mcelhanon-1967	7687
90580	mape	1458_SAY	mi-	mi-	m i	(he) says	mcelhanon-1967	7825
90594	mape	1313_MOON	mosa	mosa	m o s a	moon	mcelhanon-1967	7917
90608	mape	1395_ROUND	oorâŋ	oorâŋ	oː r â/a ŋ	round	mcelhanon-1967	7818
90622	mape	1429_FULL	fuse-	fuse-	f u s e	(it is) full	mcelhanon-1967	7908
90636	mape	1371_KNEE	dieŋ	dieŋ	d i e ŋ	(his) knee	mcelhanon-1967	7813
90650	mape	72_CLAW	yuyuŋ-	yuyuŋ-	j u j u ŋ	(its) claw	mcelhanon-1967	40
90664	mape	1402_BREAST	moŋ-	moŋ-	m o ŋ	breast	mcelhanon-1967	7829
90678	mape	1446_COME	wape-	wape-	w a p e	(he) comes	mcelhanon-1967	41
90692	mape	1416_SIT	ŋe-	ŋe-	ŋ e	(he) sits	mcelhanon-1967	7947
90706	mape	1447_GIVE	nare-	nare-	n a r e	(he) gives me	mcelhanon-1967	7896
90720	mape	1442_STAND	dimi-	dimi-	d i m i	(he) stands	mcelhanon-1967	7671
90734	mape	98_ALL	sâsâwâ	sâsâwâ	s â/a s â/a w â/a	all	mcelhanon-1967	7730
90748	mape	1198_MANY	boiaha	boiaha	b o i a h a	many	mcelhanon-1967	7667
90762	mape	1233_NIGHT	uwu	uwu	u w u	night	mcelhanon-1967	42
90776	mape	1203_LONG	dzoraikne	dzoraikne	d z o r a i k n e	long	mcelhanon-1967	7664
90790	mape	1202_BIG	yasogo	yasogo	j a s o g o	big	mcelhanon-1967	43
90804	mape	1246_SMALL	mendakne	mendakne	m e n d a k n e	small	mcelhanon-1967	44
90818	mape	1430_STAR	bâpiŋ	bâpiŋ	b â/a p i ŋ	star	mcelhanon-1967	7738
90832	mape	1343_SUN	wegi	wegi	w e g i	sun	mcelhanon-1967	45
90846	mape	1489_CLOUD	gâweŋ	gâweŋ	g â/a w e ŋ	cloud	mcelhanon-1967	46
90860	mape	2108_RAINING_OR_RAIN	kue	kue	k u e	rain	mcelhanon-1967	7897
90874	mape	1251_BELLY	ata-	ata-	a t a	(its) belly	mcelhanon-1967	47
90888	mape	1221_NOSE	sikâ-	sikâ-	s i k â/a	(its) nose	mcelhanon-1967	8020
90902	mape	1223_HEART	maki kâruŋ-	maki_kâruŋ-	m a k i + k â/a r u ŋ	(its) heart	mcelhanon-1967	48
90916	mape	323_FAT_ORGANIC_SUBSTANCE	widzi-	widzi-	w i d z i	(its) fat	mcelhanon-1967	49
90930	mape	1333_NECK	ube-	ube-	u b e	its neck	mcelhanon-1967	7942
90944	mape	189_HAIR_BODY	kaŋdzaŋ-	kaŋdzaŋ-	k a ŋ d z a ŋ	(its) hair	mcelhanon-1967	50
90958	mape	2101_BE_DEAD_OR_DIE	kâme-	kâme-	k â/a m e	(he) dies	mcelhanon-1967	7924
90972	mape	1409_SEE	ŋonenu-	ŋonenu-	ŋ o n e n u	(he) sees me	mcelhanon-1967	7903
90986	mape	1585_SLEEP	kpe-	kpe-	k p e	(he) sleeps	mcelhanon-1967	51
91000	mape	1336_EAT	na-	na-	n a	(he) eats	mcelhanon-1967	8319
91014	mape	1403_BITE	ki-	ki-	k i	(he) bites it	mcelhanon-1967	7774
91028	mape	163_BLACK	gâgâwuk	gâgâwuk	g â/a g â/a w u k	black	mcelhanon-1967	7822
91042	mape	1425_GREEN	buge	buge	b u g e	green	mcelhanon-1967	52
91056	mape	1335_WHITE	kapŋ kapŋ	kapŋ_kapŋ	k a p ŋ + k a p ŋ	white	mcelhanon-1967	7726
91070	mape	156_RED	bâbâroŋ	bâbâroŋ	b â/a b â/a r o ŋ	red	mcelhanon-1967	7801
91084	mape	1424_YELLOW	boboŋeŋ	boboŋeŋ	b o b o ŋ e ŋ	yellow	mcelhanon-1967	7734
91098	mape	1035_GOOD	fiine	fiine	f iː n e	good	mcelhanon-1967	7773
91112	mape	2272_HOT_OR_WARM	foro	foro	f o r o	hot	mcelhanon-1967	53
91126	mape	1231_NEW	gbâine	gbâine	g b â/a i n e	new	mcelhanon-1967	7815
91140	mape	1786_DRY_UP	dziga-	dziga-	d z i g a	(it is) dry	mcelhanon-1967	54
91154	mape	1287_COLD	mâteŋne	mâteŋne	m â/a t e ŋ n e	cold	mcelhanon-1967	8004
91168	mape	1405_NAME	dziŋâ-	dziŋâ-	d z i ŋ â/a	(its) name	mcelhanon-1967	7690
91182	mape	1240_NOT	so	so	s o	not	mcelhanon-1967	55
91196	mape	2102_BURN	dza-	dza-	d z a	(it) burns	mcelhanon-1967	7688
91210	mape	2457_PATH_OR_ROAD	kari	kari	k a r i	road	mcelhanon-1967	56
91224	mape	948_WATER	owu	owu	o w u	water	mcelhanon-1967	7974
91238	mape	778_SMOKE_EXHAUST	kosâk	kosâk	k o s â/a k	smoke	mcelhanon-1967	8035
91252	mape	1433_HIT	kpa-	kpa-	k p a	(he) hit him	mcelhanon-1967	7983
91266	mape	1410_KNOW_SOMETHING	mane-	mane-	m a n e	(he) knows	mcelhanon-1967	7656
91280	mape	671_SAND	mageŋ	mageŋ	m a g e ŋ	sand	mcelhanon-1967	7833
91294	mape	857_STONE	kâk	kâk	k â/a k	stone	mcelhanon-1967	7765
91308	mape	639_MOUNTAIN	tiki	tiki	t i k i	mountain	mcelhanon-1967	7858
91322	mape	646_ASH	dzafe	dzafe	d z a f e	ashes	mcelhanon-1967	7783
91336	mape	1228_EARTH_SOIL	mâreŋ	mâreŋ	m â/a r e ŋ	earth	mcelhanon-1967	7805
91350	mape	628_LEAF	rekak-	rekak-	r e k a k	(its) leaf	mcelhanon-1967	7892
91364	mape	906_TREE	yâk	yâk	j â/a k	tree	mcelhanon-1967	7836
91378	mape	670_ROOT	gâru-	gâru-	g â/a r u	(its) root	mcelhanon-1967	7769
91392	mape	714_SEED	fâŋâŋ-	fâŋâŋ-	f â/a ŋ â/a ŋ	(its) seed	mcelhanon-1967	57
91406	mape	1247_EAR	kadze-	kadze-	k a d z e	(its) ear	mcelhanon-1967	7868
91420	mape	1392_LOUSE	imeŋ	imeŋ	i m e ŋ	louse	mcelhanon-1967	7682
91434	mape	2009_DOG	kporo	kporo	k p o r o	dog	mcelhanon-1967	8011
91448	mape	937_BIRD	wârâ	wârâ	w â/a r â/a	bird	mcelhanon-1967	58
91462	mape	962_WOMAN	ŋigok	ŋigok	ŋ i g o k	woman	mcelhanon-1967	7724
91476	mape	1554_MAN	ŋik	ŋik	ŋ i k	man	mcelhanon-1967	7700
91490	mape	946_BLOOD	dari-	dari-	d a r i	(its) blood	mcelhanon-1967	59
91504	mape	2121_ARM_OR_HAND	me-	me-	m e	(his) hand	mcelhanon-1967	7651
91518	mape	1205_TONGUE	erâŋ-	erâŋ-	e r â/a ŋ	(its) tongue	mcelhanon-1967	60
91532	mape	1380_TOOTH	misiâ-	misiâ-	m i s i â/a	(its) tooth	mcelhanon-1967	61
91546	mape	2098_FOOT_OR_LEG	kigâ-	kigâ-	k i g â/a	(its) foot	mcelhanon-1967	7708
91560	mape	1220_TAIL	dzi-	dzi-	d z i	(its) tail	mcelhanon-1967	7887
91574	mape	634_MEAT	biu-	biu-	b i u	(its) meat	mcelhanon-1967	7954
91588	mape	1248_EYE	dziŋâ-	dziŋâ-	d z i ŋ â/a	(its) eye	mcelhanon-1967	7865
91602	mape	763_SKIN	mâdzu-	mâdzu-	m â/a d z u	(its) skin	mcelhanon-1967	62
91616	mape	1256_HEAD	kpâru-	kpâru-	k p â/a r u	(its) head	mcelhanon-1967	63
91630	mape	1394_BONE	siak-	siak-	s i a k	(its) bone	mcelhanon-1967	7962
91644	mape	262_HE_OR_SHE_OR_IT	i	i	i	he	mcelhanon-1967	7872
91658	mape	2312_YOU_OBLIQUE_CASE_OF_YOU	ŋoŋai	ŋoŋai	ŋ o ŋ a i	ye	mcelhanon-1967	7965
91672	mape	817_THEY	yaŋa	yaŋa	j a ŋ a	they	mcelhanon-1967	7948
91686	mape	1237_WHERE	uroo	uroo	u r oː	where	mcelhanon-1967	64
91700	mape	1239_HOW	uriŋu	uriŋu	u r i ŋ u	how	mcelhanon-1967	65
91714	mape	1577_AND	eme	eme	e m e	and	mcelhanon-1967	7778
91728	mape	1937_THERE	aroo	aroo	a r oː	there	mcelhanon-1967	66
91742	mape	1019_RIGHT	fâre	fâre	f â/a r e	right (side)	mcelhanon-1967	7795
91756	mape	244_LEFT	kpana	kpana	k p a n a	left side	mcelhanon-1967	7714
91770	mape	1448_HOLD	ro-	ro-	r o	(he) holds	mcelhanon-1967	7787
91784	mape	1280_FALL	waki-	waki-	w a k i	(he) falls	mcelhanon-1967	7712
91798	mape	1588_TURN	perisie-	perisie-	p e r i s i e	(he) turns	mcelhanon-1967	7781
91812	mape	1456_THROW	wâke-	wâke-	w â/a k e	(he) throws:	mcelhanon-1967	67
91826	mape	1455_PULL	furuga-	furuga-	f u r u g a	(he) pulls	mcelhanon-1967	7680
91840	mape	1452_PUSH	tuŋga-	tuŋga-	t u ŋ g a	(he) pushes	mcelhanon-1967	7875
91854	mape	1453_WASH	kedzure-	kedzure-	k e d z u r e	(he) washes	mcelhanon-1967	7988
91868	mape	1418_DIG	use-	use-	u s e	(he) digs	mcelhanon-1967	7882
91882	mape	1432_CUT	ketikga-	ketikga-	k e t i k g a	(he) cuts	mcelhanon-1967	68
91896	mape	1241_SOME	gâ-	gâ-	g â/a	some	mcelhanon-1967	7885
91910	mape	1645_SHORT	bembeŋ	bembeŋ	b e m b e ŋ	short	mcelhanon-1967	7973
91924	mape	960_WIND	mâŋuŋ	mâŋuŋ	m â/a ŋ u ŋ	wind	mcelhanon-1967	7854
91938	mape	1732_SKY	sambâŋgo	sambâŋgo	s a m b â/a ŋ g o	sky	mcelhanon-1967	7928
91952	mape	2_DUST	yak	yak	j a k	dust	mcelhanon-1967	69
91966	mape	624_LAKE	dzâgâŋ	dzâgâŋ	d z â/a g â/a ŋ	lake	mcelhanon-1967	7793
91980	mape	239_FLOWER	âri-	âri-	â/a r i	(its) flower	mcelhanon-1967	7684
91994	mape	1507_FRUIT	fâik-	fâik-	f â/a i k	(its) fruit	mcelhanon-1967	7761
92008	mape	1295_STICK	gbaru	gbaru	g b a r u	stick	mcelhanon-1967	7720
92022	mape	1219_WORM	gbâsu	gbâsu	g b â/a s u	worm	mcelhanon-1967	7695
92036	mape	730_SNAKE	kobeŋ	kobeŋ	k o b e ŋ	snake	mcelhanon-1967	70
92050	mape	619_ANIMAL	dzomak	dzomak	d z o m a k	animal	mcelhanon-1967	71
92064	mape	867_backofhand	ŋari-	ŋari-	ŋ a r i	(its) back	mcelhanon-1967	72
92078	mape	1257_WING	gbewâ-	gbewâ-	g b e w â/a	(its) wing	mcelhanon-1967	73
92092	mape	1407_BREATHE	naka-	naka-	n a k a	(its) breath	mcelhanon-1967	7675
92106	mape	1278_VOMIT	giwu-	giwu-	g i w u	(he) vomits	mcelhanon-1967	74
92120	mape	1355_LAUGH	gowee-	gowee-	g o w eː	(he) laughs	mcelhanon-1967	7907
92134	mape	1421_SUCK	mudugaa-	mudugaa-	m u d u g aː	(he) sucks	mcelhanon-1967	75
92148	mape	1839_CRY	kuee-	kuee-	k u eː	(he) cries	mcelhanon-1967	76
92162	mape	1440_SPIT	tifak-	tifak-	t i f a k	(he) spits	mcelhanon-1967	7839
92176	mape	725_OLD_PERSON	raŋgbaŋ	raŋgbaŋ	r a ŋ g b a ŋ	old	mcelhanon-1967	7925
92190	mape	2272_HOT_OR_WARM	koroŋine	koroŋine	k o r o ŋ i n e	warm	mcelhanon-1967	7960
92204	mape	1397_DULL	kimâŋine	kimâŋine	k i m â/a ŋ i n e	dull	mcelhanon-1967	77
92218	mape	1262_BROTHER	kaka-	kaka-	k a k a	(his) brother	mcelhanon-1967	7826
92232	mape	1263_SISTER	seŋ-	seŋ-	s e ŋ	(his) sister	mcelhanon-1967	7850
92246	mape	1217_FATHER	mama-	mama-	m a m a	(his) father	mcelhanon-1967	1192
92260	mape	1216_MOTHER	naŋgo-	naŋgo-	n a ŋ g o	(his) mother	mcelhanon-1967	8028
92274	mape	1457_SEW	gbâru-	gbâru-	g b â/a r u	(she) sews	mcelhanon-1967	7976
92288	mape	1218_ROPE	niŋgiŋ	niŋgiŋ	n i ŋ g i ŋ	rope	mcelhanon-1967	78
92302	mape	1172_SHOOT	iga-	iga-	i g a	(he) shoots	mcelhanon-1967	79
92316	mape	1420_COUNT	âse-	âse-	â/a s e	(he) counts	mcelhanon-1967	7697
92330	mape	1413_PLAY	masiriga-	masiriga-	m a s i r i g a	(they) play	mcelhanon-1967	80
92344	mape	1895_CLOTHES	kporu	kporu	k p o r u	clothing	mcelhanon-1967	7654
92358	mape	1086_WORK_ACTIVITY	giâ	giâ	g i â/a	work	mcelhanon-1967	7771
92372	mape	945_SPEAR	dzigâ	dzigâ	d z i g â/a	spear	mcelhanon-1967	81
