# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SOURCE	COGID
48315	aeka	1366_BOY	me [isapa]	me_	m e	child (male)	smallhorn-2011	2224
48316	aeka	1366_BOY	mei	mei	m e i	boy	smallhorn-2011	2224
48351	aeka	1366_BOY	bite [ambo]	bite_	b i t e	brother (of man)	smallhorn-2011	2225
48392	aeka	2371_BREADFRUIT	bau	bau	b a u	bread-fruit	smallhorn-2011	2230
48436	aeka	1402_BREAST	emi	emi	e m i	breast	smallhorn-2011	8305
48497	aeka	2314_BROTHER-IN-LAW	howatu	howatu	h o w a t u	sister-in-law to man	smallhorn-2011	2237
48518	aeka	2314_BROTHER-IN-LAW	nambore	nambore	n a m b o r e	brother-in-law to man	smallhorn-2011	2238
48597	aeka	1791_BUTTERFLY	koririwa	koririwa	k o r i r i w a	butterfly	smallhorn-2011	2242
48720	aeka	1588_tocastnet	barari	barari	b a r a r i	throw	smallhorn-2011	2253
48739	aeka	2115_CEASE_OR_FINISH	toari	toari	t o a r i	cease	smallhorn-2011	2255
48927	aeka	1489_CLOUD	kumbo	kumbo	k u m b o	cloud	smallhorn-2011	2271
48936	aeka	1489_CLOUD	poraga	poraga	p o r a g a	cloud	smallhorn-2011	2272
48981	aeka	970_COCONUT	bu	bu	b u	coconut	smallhorn-2011	2276
49008	aeka	1598_coconutmat	tere	tere	t e r e	mat (coconut)	smallhorn-2011	2277
49021	aeka	1287_COLD	jajemo	jajemo	j a j e m o	cold	smallhorn-2011	2278
49073	aeka	1446_COME	[engi-]hujo	hujo	h u j o	come	smallhorn-2011	2281
49074	aeka	1446_COME	purari	purari	p u r a r i	come	smallhorn-2011	2281
49112	aeka	1643_COUSIN	[ka]simbo	simbo	s i m b o	mother's brother's girl, father's sister's girl	smallhorn-2011	2284
49113	aeka	1643_COUSIN	[me]simbo	simbo	s i m b o	mother's brother's son, father's sister's son	smallhorn-2011	2284
49155	aeka	1811_SOUND_OR_NOISE	pou	pou	p o u	cracking sound	smallhorn-2011	2287
49162	aeka	1857_CROCODILE	kekera	kekera	k e k e r a	crocodile	smallhorn-2011	2288
49201	aeka	1839_CRY	[ji] ci	_ci	c i	weep	smallhorn-2011	2292
49202	aeka	1839_CRY	si	si	s i	cry	smallhorn-2011	2292
49255	aeka	1879_DANCE	ja[wo]	ja	j a	dance	smallhorn-2011	2297
49350	aeka	1763_CLUB	punduga	punduga	p u n d u g a	club (disc)	smallhorn-2011	2306
49378	aeka	2009_DOG	ino	ino	i n o	dog	smallhorn-2011	2308
49460	aeka	908_DRUM	eu	eu	e u	drum	smallhorn-2011	2313
49465	aeka	908_DRUM	ino	ino	i n o	drum	smallhorn-2011	2314
49514	aeka	1247_EAR	tengeri	tengeri	t e n g e r i	ear	smallhorn-2011	2318
49515	aeka	1247_EAR	tangere	tangere	t a n g e r e	ear	smallhorn-2011	2318
49516	aeka	1247_EAR	ti'ŋgere	ti'ŋgere	t i ŋ g e r e	ear	smallhorn-2011	2318
49559	aeka	1247_EAR	onje	onje	o n j e	ear	smallhorn-2011	2320
49576	aeka	1228_EARTH_SOIL	busa	busa	b u s a	earth	smallhorn-2011	2321
49577	aeka	1228_EARTH_SOIL	busu	busu	b u s u	earth	smallhorn-2011	2321
49592	aeka	1228_EARTH_SOIL	enda	enda	e n d a	earth	smallhorn-2011	2322
49593	aeka	1228_EARTH_SOIL	enda[ta]	enda	e n d a	under	smallhorn-2011	2322
49633	aeka	1336_EAT	indiari	indiari	i n d i a r i	eat	smallhorn-2011	2324
49634	aeka	1336_EAT	indari	indari	i n d a r i	eat	smallhorn-2011	2324
49693	aeka	744_EGG	munju	munju	m u n j u	egg	smallhorn-2011	2327
49734	aeka	981_ELBOW	umbuge	umbuge	u m b u g e	elbow	smallhorn-2011	2328
49776	aeka	67_EMBERS	iŋgotu	iŋgotu	i ŋ g o t u	embers of a fire	smallhorn-2011	2330
49831	aeka	675_FAECES_EXCREMENT	ce	ce	c e	bowels	smallhorn-2011	2333
49832	aeka	675_FAECES_EXCREMENT	se	se	s e	excreta	smallhorn-2011	2333
49911	aeka	1629_faceforehead	tombu	tombu	t o m b u	face	smallhorn-2011	2337
49986	aeka	1217_FATHER	apa	apa	a p a	sister (of woman)	smallhorn-2011	2343
50043	aeka	1217_FATHER	mama	mama	m a m a	father	smallhorn-2011	2345
50084	aeka	1055_FATHER-IN-LAW	atowo	atowo	a t o w o	parents-in-law to woman	smallhorn-2011	2346
50107	aeka	1419_FEAR_BE_AFRAID	orju	orju	o r j u	fear	smallhorn-2011	2347
50108	aeka	1419_FEAR_BE_AFRAID	orju ?	orju_?	o r j u	fear	smallhorn-2011	2347
50136	aeka	1836_VAGINA	a	a	a	female sex organ	smallhorn-2011	2349
50235	aeka	1258_FINGERNAIL	hogo	hogo	h o g o	nail, finger	smallhorn-2011	2356
50311	aeka	634_MEAT	o	o	o	meat/fish	smallhorn-2011	2359
50354	aeka	889_FLAME	periperi	periperi	p e r i p e r i	flame	smallhorn-2011	2360
50393	aeka	1504_FLY_INSECT	dionda	dionda	d i o n d a	mosquito	smallhorn-2011	2363
50455	aeka	256_FOOD	dorai	dorai	d o r a i	food	smallhorn-2011	2368
50487	aeka	1629_faceforehead	be-o	be-o	b e + o	forehead	smallhorn-2011	2371
50595	aeka	586_GARDEN	pure	pure	p u r e	work	smallhorn-2011	2377
50650	aeka	1646_GIRL	kakara	kakara	k a k a r a	girl	smallhorn-2011	2380
50670	aeka	1646_GIRL	ka	ka	k a	daughter	smallhorn-2011	2381
50671	aeka	1646_GIRL	ka[i isapa]	ka	k a	child (female)	smallhorn-2011	2381
50672	aeka	1646_GIRL	ka[simbo]	ka	k a	mother's brother's girl, father's sister's girl	smallhorn-2011	2381
50694	aeka	695_GO	hambu	hambu	h a m b u	go	smallhorn-2011	2382
50695	aeka	695_GO	hambari	hambari	h a m b a r i	go	smallhorn-2011	2382
50745	aeka	1035_GOOD	jai	jai	j a i	good	smallhorn-2011	2386
50770	aeka	1383_GRANDFATHER	ai-hije	ai-hije	a i + h i j e	grandfather	smallhorn-2011	2389
50871	aeka	189_HAIR_BODY	[di-]tu	tu	t u	feather	smallhorn-2011	2398
50872	aeka	189_HAIR_BODY	[kiti] tu	_tu	t u	head	smallhorn-2011	2398
50874	aeka	189_HAIR_BODY	tu	tu	t u	animal fur	smallhorn-2011	2398
50912	aeka	1884_HARD	ohain	ohain	o h a i n	hard	smallhorn-2011	2399
50913	aeka	1884_HARD	ohaing	ohaing	o h a i n g	hard	smallhorn-2011	2399
50922	aeka	1256_HEAD	siro	siro	s i r o	head	smallhorn-2011	2400
50971	aeka	1256_HEAD	[be] kiti	_kiti	k i t i	lip	smallhorn-2011	2401
50972	aeka	1256_HEAD	kiti	kiti	k i t i	eye	smallhorn-2011	2401
50973	aeka	1256_HEAD	kiti [tu]	kiti_	k i t i	head	smallhorn-2011	2401
50995	aeka	1256_HEAD	ohoru	ohoru	o h o r u	hair	smallhorn-2011	2402
51114	aeka	1433_HIT	tari	tari	t a r i	hit	smallhorn-2011	2409
51154	aeka	1667_HOLE	hoto	hoto	h o t o	dig	smallhorn-2011	2411
51174	aeka	1667_HOLE	to	to	t o	hole	smallhorn-2011	2412
51264	aeka	408_MEN'S_HOUSE	oro	oro	o r o	house (man)	smallhorn-2011	2418
51286	aeka	1661_houseofwoman	madi	madi	m a d i	house (woman)	smallhorn-2011	2419
51287	aeka	1661_houseofwoman	mande	mande	m a n d e	house	smallhorn-2011	2419
51340	aeka	1200_HUSBAND	ibu	ibu	i b u	husband	smallhorn-2011	2423
51417	aeka	1371_KNEE	pange	pange	p a n g e	knee	smallhorn-2011	2429
51498	aeka	628_LEAF	[ji] gigi	_gigi	g i g i	leaf	smallhorn-2011	2435
51499	aeka	628_LEAF	[ji i]ki	ki	k i	leaf	smallhorn-2011	2435
51559	aeka	2098_FOOT_OR_LEG	aka	aka	a k a	leg	smallhorn-2011	2440
51588	aeka	2098_FOOT_OR_LEG	te-i	te-i	t e + i	foot	smallhorn-2011	2441
51590	aeka	2098_FOOT_OR_LEG	tei	tei	t e i	leg	smallhorn-2011	2441
51612	aeka	2098_FOOT_OR_LEG	[ji-]te	te	t e	root	smallhorn-2011	2442
51625	aeka	2098_FOOT_OR_LEG	utu	utu	u t u	foot	smallhorn-2011	2443
51656	aeka	630_LIGHT_RADIATION	usasa	usasa	u s a s a	light	smallhorn-2011	2446
51708	aeka	982_LIME_FRUIT	o	o	o	lime	smallhorn-2011	2451
51709	aeka	982_LIME_FRUIT	õ	õ	õ	lime	smallhorn-2011	2451
51749	aeka	1726_WET	sasaha	sasaha	s a s a h a	blood	smallhorn-2011	2454
51760	aeka	1224_LIVER	komo	komo	k o m o	liver	smallhorn-2011	2455
51804	aeka	1965_LOINCLOTH	bo	bo	b o	loincloth	smallhorn-2011	2460
51902	aeka	1553_MALE	cianja	cianja	c i a n j a	male	smallhorn-2011	2467
51954	aeka	1554_MAN	embo	embo	e m b o	man	smallhorn-2011	2471
52016	aeka	3220_MATERNAL_UNCLE	nombo	nombo	n o m b o	maternal uncle	smallhorn-2011	2473
52054	aeka	1313_MOON	hariga	hariga	h a r i g a	moon	smallhorn-2011	2475
52093	aeka	1339_MORNING	eho	eho	e h o	daylight	smallhorn-2011	2477
52171	aeka	1216_MOTHER	arja	arja	a r j a	mother	smallhorn-2011	2480
52172	aeka	1216_MOTHER	aja	aja	a j a	mother	smallhorn-2011	2480
52237	aeka	1050_MOTHER-IN-LAW	imboti	imboti	i m b o t i	father-in-law to man, mother-in-law to man	smallhorn-2011	2482
52284	aeka	639_MOUNTAIN	heti	heti	h e t i	hill	smallhorn-2011	2484
52310	aeka	674_MOUTH	pe	pe	p e	mouth	smallhorn-2011	2485
52374	aeka	1405_NAME	jawa	jawa	j a w a	name	smallhorn-2011	2487
52375	aeka	1405_NAME	jawo	jawo	j a w o	name	smallhorn-2011	2487
52408	aeka	1347_NAPE_OF_NECK	tumo	tumo	t u m o	neck	smallhorn-2011	2488
52409	aeka	1347_NAPE_OF_NECK	tu'mo	tu'mo	t u m o	nape of neck	smallhorn-2011	2488
52443	aeka	1838_NAVEL	ovivi	ovivi	o v i v i	navel	smallhorn-2011	2490
52499	aeka	1231_NEW	eha	eha	e h a	new	smallhorn-2011	2497
52549	aeka	1233_NIGHT	mume	mume	m u m e	night	smallhorn-2011	2499
52638	aeka	1221_NOSE	mende	mende	m e n d e	nose	smallhorn-2011	2505
52762	aeka	1493_ONE	taha[wo]	taha	t a h a	one	smallhorn-2011	2512
52789	aeka	234_PADDLE	pipiri	pipiri	p i p i r i	paddle	smallhorn-2011	2513
52853	aeka	1704_pandanusmat	ohi	ohi	o h i	mat (pandanus)	smallhorn-2011	2519
52881	aeka	3614_PANT	hẽ	hẽ	h ẽ	pant	smallhorn-2011	2522
52914	aeka	1222_PENIS	bi	bi	b i	penis	smallhorn-2011	2525
52931	aeka	1385_PEPPER	hiŋgi	hiŋgi	h i ŋ g i	pepper	smallhorn-2011	2526
52960	aeka	1337_PIG	pu	pu	p u	pig	smallhorn-2011	13565
52961	aeka	1337_PIG	hũ	hũ	h ũ	pig	smallhorn-2011	13565
53014	aeka	1763_CLUB	gici	gici	g i c i	club (pineapple)	smallhorn-2011	2531
53067	aeka	1462_POT	owu	owu	o w u	pot	smallhorn-2011	2536
53122	aeka	1717_toputgive	ikari	ikari	i k a r i	put	smallhorn-2011	2541
53139	aeka	1664_RAFT	nga	nga	n g a	boat (canoe)	smallhorn-2011	2542
53140	aeka	1664_RAFT	ŋga	ŋga	ŋ g a	boat	smallhorn-2011	2542
53204	aeka	2108_RAINING_OR_RAIN	ga	ga	g a	rain	smallhorn-2011	2545
53234	aeka	1490_RAT	ngandora	ngandora	n g a n d o r a	rat	smallhorn-2011	2547
53274	aeka	156_RED	kokoi	kokoi	k o k o i	red	smallhorn-2011	2551
53334	aeka	666_RIVER	[umu] uwasi	_uwasi	u w a s i	river	smallhorn-2011	2556
53419	aeka	1218_ROPE	[ji]huri	huri	h u r i	snake	smallhorn-2011	2565
53475	aeka	2270_SAGO	ambe	ambe	a m b e	sago	smallhorn-2011	2568
53503	aeka	1274_SALT	gaso	gaso	g a s o	salt	smallhorn-2011	2570
53513	aeka	671_SAND	hora	hora	h o r a	sand	smallhorn-2011	2571
53556	aeka	345_SAP	mũ	mũ	m ũ	tree sap	smallhorn-2011	2575
53604	aeka	1409_SEE	kiari	kiari	k i a r i	see	smallhorn-2011	2578
53633	aeka	714_SEED	be	be	b e	seed	smallhorn-2011	2579
53706	aeka	487_SHY	mẽ	mẽ	m ẽ	shame	smallhorn-2011	2584
53752	aeka	2288_METEROID_SHOOTING_OR_SHINING_STAR	maiŋ[ga]	maiŋ	m a i ŋ	star	smallhorn-2011	2588
53831	aeka	1640_SIBLING	ru	ru	r u	sibling to opposite sex	smallhorn-2011	2594
53832	aeka	1640_SIBLING	du	du	d u	brother	smallhorn-2011	2594
53927	aeka	2317_SISTER-IN-LAW	bi	bi	b i	sister-in-law to woman	smallhorn-2011	2601
53957	aeka	1416_SIT	anumbe	anumbe	a n u m b e	sit	smallhorn-2011	2602
53988	aeka	763_SKIN	ando	ando	a n d o	skin	smallhorn-2011	2603
54025	aeka	763_SKIN	tamo	tamo	t a m o	skin	smallhorn-2011	2604
54064	aeka	1732_SKY	utu	utu	u t u	sky	smallhorn-2011	2605
54095	aeka	1585_SLEEP	ewo	ewo	e w o	sleep	smallhorn-2011	2606
54134	aeka	1246_SMALL	isapu	isapu	i s a p u	small	smallhorn-2011	2609
54135	aeka	1246_SMALL	[arja] isapa	_isapa	i s a p a	maternal aunt	smallhorn-2011	2609
54136	aeka	1246_SMALL	[mama] isapa	_isapa	i s a p a	father's brother	smallhorn-2011	2609
54137	aeka	1246_SMALL	isapa	isapa	i s a p a	small	smallhorn-2011	2609
54195	aeka	778_SMOKE_EXHAUST	ipoi	ipoi	i p o i	smoke	smallhorn-2011	2613
54274	aeka	1547_SOUP	su	su	s u	broth	smallhorn-2011	2617
54298	aeka	1623_SPEAK	ari	ari	a r i	say, speak	smallhorn-2011	2618
54331	aeka	945_SPEAR	ki	ki	k i	spear	smallhorn-2011	2619
54413	aeka	1442_STAND	hete	hete	h e t e	stand	smallhorn-2011	2626
54435	aeka	1430_STAR	tapori	tapori	t a p o r i	star	smallhorn-2011	2628
54479	aeka	1430_STAR	hunjara	hunjara	h u n j a r a	star (small)	smallhorn-2011	2631
54522	aeka	1295_STICK	[õn]ta	ta	t a	lime stick	smallhorn-2011	2634
54535	aeka	1295_STICK	[ji]uhu	uhu	u h u	tree	smallhorn-2011	2635
54574	aeka	857_STONE	kaiuma	kaiuma	k a i u m a	stone	smallhorn-2011	2639
54655	aeka	293_NETBAG	eti	eti	e t i	string bag	smallhorn-2011	2646
54691	aeka	785_STRONG	koropa	koropa	k o r o p a	strong	smallhorn-2011	2648
54705	aeka	146_SUGAR_CANE	jo	jo	j o	sugarcane	smallhorn-2011	2649
54739	aeka	1343_SUN	iji	iji	i j i	sun	smallhorn-2011	2650
54810	aeka	159_SWEET_POTATO	angi	angi	a n g i	yam	smallhorn-2011	2654
54811	aeka	159_SWEET_POTATO	aŋge	aŋge	a ŋ g e	sweet potato	smallhorn-2011	2654
54900	aeka	700_CARRY	umbari	umbari	u m b a r i	carry	smallhorn-2011	2664
54936	aeka	2708_TALK	ke	ke	k e	talk/speech	smallhorn-2011	2665
54992	aeka	351_TARO	ba	ba	b a	taro	smallhorn-2011	2667
55034	aeka	1765_thicket	botu	botu	b o t u	thicket	smallhorn-2011	2671
55107	aeka	1346_THROAT	tunga	tunga	t u n g a	neck	smallhorn-2011	2677
55108	aeka	1346_THROAT	tuŋga	tuŋga	t u ŋ g a	throat	smallhorn-2011	2677
55172	aeka	1205_TONGUE	ivivi	ivivi	i v i v i	tongue	smallhorn-2011	2683
55173	aeka	1205_TONGUE	iβiβi	iβiβi	i β i β i	tongue	smallhorn-2011	2683
55234	aeka	1380_TOOTH	ti	ti	t i	tooth	smallhorn-2011	2684
55319	aeka	906_TREE	ji[uhu]	ji	j i	tree	smallhorn-2011	2688
55320	aeka	906_TREE	ji	ji	j i	wood	smallhorn-2011	2688
55381	aeka	776_TRUNK_OF_TREE	[ji] susu	_susu	s u s u	root	smallhorn-2011	2689
55412	aeka	1725_CORRECT_RIGHT	be	be	b e	real/true	smallhorn-2011	2691
55456	aeka	1498_TWO	ehoto	ehoto	e h o t o	two	smallhorn-2011	2693
55534	aeka	930_VILLAGE	na	na	n a	place	smallhorn-2011	2700
55567	aeka	1218_ROPE	esi	esi	e s i	rope (native)	smallhorn-2011	2701
55605	aeka	1334_GUTS	jo	jo	j o	(the) inside (of a thing)	smallhorn-2011	2702
55710	aeka	948_WATER	umu	umu	u m u	water	smallhorn-2011	2710
55711	aeka	948_WATER	umo	umo	u m o	water	smallhorn-2011	2710
55784	aeka	1335_WHITE	karara	karara	k a r a r a	white	smallhorn-2011	2713
55868	aeka	960_WIND	pisi	pisi	p i s i	wind	smallhorn-2011	2718
55937	aeka	1257_WING	[di-]gati	gati	g a t i	wing	smallhorn-2011	2723
55955	aeka	962_WOMAN	pamine	pamine	p a m i n e	woman	smallhorn-2011	2724
55956	aeka	962_WOMAN	pamone	pamone	p a m o n e	woman	smallhorn-2011	2724
56070	aeka	1790_youngerlastborn	[bite-]ambo	ambo	a m b o	brother (of man)	smallhorn-2011	2733
211150	aeka	797_TESTICLES	bau	bau	b a u	bread-fruit	smallhorn-2011	1
47559	baruga	2121_ARM_OR_HAND	ino	ino	i n o	hand	smallhorn-2011	2177
48026	baruga	937_BIRD	ndi	ndi	n d i	bird	smallhorn-2011	13474
48334	baruga	1366_BOY	mendi	mendi	m e n d i	man	smallhorn-2011	2224
48569	baruga	2102_BURN	[ika] iβari	_iβari	i β a r i	fire	smallhorn-2011	2240
48908	baruga	1489_CLOUD	goso	goso	g o s o	cloud	smallhorn-2011	2270
49096	baruga	3179_CORAL_ROCK	sekara	sekara	s e k a r a	moon	smallhorn-2011	2282
49405	baruga	2009_DOG	nino	nino	n i n o	dog	smallhorn-2011	2308
49536	baruga	1247_EAR	deŋoro	deŋoro	d e ŋ o r o	ear	smallhorn-2011	2318
50846	baruga	189_HAIR_BODY	ɸoma	ɸoma	ɸ o m a	hair	smallhorn-2011	2397
51430	baruga	1371_KNEE	kwogo	kwogo	k w o g o	knee	smallhorn-2011	2430
51561	baruga	2098_FOOT_OR_LEG	eka	eka	e k a	foot	smallhorn-2011	2440
52339	baruga	674_MOUTH	b'e (sic)	b'e_	b e	mouth	smallhorn-2011	2485
52434	baruga	1256_HEAD	agu	agu	a g u	head	smallhorn-2011	2489
52460	baruga	1333_NECK	manje	manje	m a n j e	neck	smallhorn-2011	2492
52665	baruga	1221_NOSE	mendo	mendo	m e n d o	nose	smallhorn-2011	2505
53168	baruga	2108_RAINING_OR_RAIN	boruma	boruma	b o r u m a	cloud	smallhorn-2011	2544
53364	baruga	2457_PATH_OR_ROAD	darei	darei	d a r e i	road	smallhorn-2011	2560
54000	baruga	763_SKIN	ando[ro]	ando	a n d o	skin	smallhorn-2011	2603
54160	baruga	1246_SMALL	[mindi]koko	koko	k o k o	small	smallhorn-2011	2610
54215	baruga	778_SMOKE_EXHAUST	gimbori	gimbori	g i m b o r i	smoke	smallhorn-2011	2614
54550	baruga	696_STIR	daβara	daβara	d a β a r a	water	smallhorn-2011	2636
54592	baruga	857_STONE	gembiro	gembiro	g e m b i r o	stone	smallhorn-2011	2640
54613	baruga	857_STONE	sigoi	sigoi	s i g o i	stone	smallhorn-2011	2643
54767	baruga	1343_SUN	iri	iri	i r i	sun	smallhorn-2011	2650
54789	baruga	1343_SUN	rako	rako	r a k o	sun	smallhorn-2011	2652
55198	baruga	1205_TONGUE	aβiβi	aβiβi	a β i β i	tongue	smallhorn-2011	2683
55258	baruga	1380_TOOTH	di	di	d i	tooth	smallhorn-2011	2684
55738	baruga	948_WATER	uβu	uβu	u β u	water	smallhorn-2011	2710
55995	baruga	962_WOMAN	eβetu	eβetu	e β e t u	woman	smallhorn-2011	2725
47472	binandere	1251_BELLY	[oβiβi] tũbu	_tũbu	t ũ b u	abdomen, below navel	smallhorn-2011	2170
47482	binandere	1807_AFTERNOON	turo	turo	t u r o	evening	smallhorn-2011	2171
47483	binandere	1807_AFTERNOON	'turo	'turo	t u r o	afternoon	smallhorn-2011	2171
47497	binandere	803_ANKLE	akuma	akuma	a k u m a	ankle bone	smallhorn-2011	2173
47505	binandere	587_ANT	tiri	tiri	t i r i	ant, rattan cane	smallhorn-2011	2174
47511	binandere	587_ANT	bãga	bãga	b ã g a	edible ants	smallhorn-2011	2175
47516	binandere	587_ANT	titika	titika	t i t i k a	cicada	smallhorn-2011	2176
47520	binandere	2121_ARM_OR_HAND	ĩgo	ĩgo	ĩ g o	hand	smallhorn-2011	2177
47588	binandere	646_ASH	aβigari	aβigari	a β i g a r i	to burn	smallhorn-2011	2178
47589	binandere	646_ASH	aβetu	aβetu	a β e t u	ashes	smallhorn-2011	2178
47625	binandere	1272_AUNT	tato	tato	t a t o	aunt on father's side	smallhorn-2011	2179
47656	binandere	677_AXE	oto	oto	o t o	iron, tomahawk	smallhorn-2011	2180
47657	binandere	677_AXE	'oto	'oto	o t o	axe	smallhorn-2011	2180
47668	binandere	867_backofhand	guŋ	guŋ	g u ŋ	back	smallhorn-2011	2181
47669	binandere	867_backofhand	gũ	gũ	g ũ	back	smallhorn-2011	2181
47670	binandere	867_backofhand	'gũ	'gũ	g ũ	back	smallhorn-2011	2181
47702	binandere	1292_BAD	beai	beai	b e a i	bad	smallhorn-2011	2183
47703	binandere	1292_BAD	beiae	beiae	b e i a e	bad	smallhorn-2011	2183
47704	binandere	1292_BAD	beae	beae	b e a e	bad	smallhorn-2011	2183
47705	binandere	1292_BAD	bei'yae	bei'yae	b e i j a e	bad	smallhorn-2011	2183
47740	binandere	1927_BAMBOO	boru	boru	b o r u	bamboo, native pipe	smallhorn-2011	2187
47770	binandere	868_BANANA	bido	bido	b i d o	banana	smallhorn-2011	2191
47771	binandere	868_BANANA	'bido	'bido	b i d o	banana	smallhorn-2011	2191
47807	binandere	1559_bananaseed	tubi	tubi	t u b i	black seeded banana	smallhorn-2011	2192
47815	binandere	3012_BANDICOOT	kaiti	kaiti	k a i t i	bandicoot	smallhorn-2011	2193
47825	binandere	1539_BASKET	kãbia	kãbia	k ã b i a	leaf mat, basket	smallhorn-2011	2194
47832	binandere	1539_BASKET	kandia	kandia	k a n d i a	basket	smallhorn-2011	2195
47833	binandere	1539_BASKET	kãdia	kãdia	k ã d i a	basket	smallhorn-2011	2195
47855	binandere	1251_BELLY	oti	oti	o t i	belly	smallhorn-2011	2197
47856	binandere	1251_BELLY	'oti	'oti	o t i	belly	smallhorn-2011	2197
47872	binandere	1251_BELLY	tini	tini	t i n i	belly	smallhorn-2011	2198
47906	binandere	904_BERRY	kurere	kurere	k u r e r e	native raspberry, nicker nut, Molucca bean	smallhorn-2011	2200
47917	binandere	217_BETELNUT	dan	dan	d a n	areca nut	smallhorn-2011	2201
47918	binandere	217_BETELNUT	daŋ	daŋ	d a ŋ	betelnut	smallhorn-2011	2201
47919	binandere	217_BETELNUT	dã	dã	d ã	betelnut	smallhorn-2011	2201
47992	binandere	937_BIRD	ni	ni	n i	bird	smallhorn-2011	13474
47993	binandere	937_BIRD	'ni	'ni	n i	bird	smallhorn-2011	13474
48044	binandere	2673_BIRD_OF_PARADISE	dãba	dãba	d ã b a	Raggiana Bird of Paradise	smallhorn-2011	2205
48068	binandere	1403_BITE	gambari	gambari	g a m b a r i	bite	smallhorn-2011	2207
48069	binandere	1403_BITE	gãbari	gãbari	g ã b a r i	to bite	smallhorn-2011	2207
48070	binandere	1403_BITE	gã'bira	gã'bira	g ã b i r a	he bites (of dog)	smallhorn-2011	2207
48091	binandere	2785_BIVALVIA_MUSSELS_OR_OYSTERS	iekoro	iekoro	i e k o r o	mussel-shell	smallhorn-2011	2208
48098	binandere	163_BLACK	beguma	beguma	b e g u m a	swamp pheasant, black pig, mosquito	smallhorn-2011	2209
48106	binandere	163_BLACK	inga[-tapari]	inga	i n g a	black	smallhorn-2011	2210
48107	binandere	163_BLACK	iga [tapari]	iga_	i g a	black	smallhorn-2011	2210
48108	binandere	163_BLACK	ĩ'ga[ta'pari]	ĩ'ga	ĩ g a	black	smallhorn-2011	2210
48123	binandere	3030_LONTAR_PALM	goroba	goroba	g o r o b a	black palm	smallhorn-2011	2211
48147	binandere	1746_BLADDER	putiti	putiti	p u t i t i	bladder, football	smallhorn-2011	2212
48165	binandere	946_BLOOD	ororo	ororo	o r o r o	blood	smallhorn-2011	2215
48167	binandere	946_BLOOD	o'roro	o'roro	o r o r o	red	smallhorn-2011	2215
48198	binandere	175_BLOW_OF_WIND	putari	putari	p u t a r i	to blow, puff, to get to shore	smallhorn-2011	2217
48232	binandere	1394_BONE	vetu	vetu	v e t u	bone	smallhorn-2011	2220
48234	binandere	1394_BONE	βetu	βetu	β e t u	bone	smallhorn-2011	2220
48259	binandere	690_BOTTOM	atu	atu	a t u	bottom, base, heel	smallhorn-2011	2221
48260	binandere	690_BOTTOM	[tai] atu	_atu	a t u	heel	smallhorn-2011	2221
48270	binandere	1010_BOUNDARY	tano	tano	t a n o	boundary	smallhorn-2011	2222
48282	binandere	1530_BOWL	teo	teo	t e o	bowl	smallhorn-2011	2223
48308	binandere	1366_BOY	maiŋ	maiŋ	m a i ŋ	child	smallhorn-2011	2224
48309	binandere	1366_BOY	mai	mai	m a i	boy	smallhorn-2011	2224
48311	binandere	1366_BOY	mai ['teka]	mai_	m a i	boy	smallhorn-2011	2224
