# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SOURCE	COGID
219599	awyu-central-ketah_kl2010	1035_GOOD	mɑŋɣoxo	mɑŋɣoxo	m ɑ ŋ ɣ o x o		kriens-and-lebold-2010	9728
219853	awyu-central-nohon_kl2010	1035_GOOD	ˈmɑŋgoˈo	ˈmɑŋgoˈo	m ɑ ŋ g o o		kriens-and-lebold-2010	9890
220086	awyu-central-taim_kl2010	1035_GOOD	jɛˈfi	jɛˈfi	j ɛ f i		kriens-and-lebold-2010	10044
217237	binahari_sil-1985	1035_GOOD	aⁱde	aⁱde	ai d e		sil-1985	11108
233682	fuyug_sil-1975d	1035_GOOD	ifa	ifa	i f a		sil-1975d	11322
221447	yagaria-hira_sil-2000	1035_GOOD	soko	soko	s o k o		sil-2000	11394
231903	yagaria-hira_sil-2000c	1035_GOOD	soko	soko	s o k o		sil-2000c	11511
221302	maiwa_sil-1973b	1035_GOOD	ořaemina	ořaemina	o r̝ a e m i n a		sil-1973b	12260
218449	tauade_sil-1980	1035_GOOD	ɔi'valalai	ɔi'valalai	ɔ i v a l a l a i		sil-1980	12468
218462	tauade_sil-1980	1035_GOOD	kato	kato	k a t o		sil-1980	12479
221139	tokano_sil-1965	1035_GOOD	ľaminaʔ	ľaminaʔ	ʎ a m i n a ʔ		sil-1965	12632
232125	daga_sil-1965c	1035_GOOD	kakae	kakae	k a k a e		sil-1965c	13285
233435	dima_sil-1973c	1035_GOOD	yamaibi	yamaibi	j a m a i b i		sil-1973c	13443
235003	alekano-asaroyufa_sil-1975h	1035_GOOD	vati okove	vati_okove	v a t i + o k o v e		sil-1975h	13584
234668	alekano-kefamo_sil-1975g	1035_GOOD	namanaq	namanaq	n a m a n a q		sil-1975g	13827
233979	alekano-wanima_sil-1975e	1035_GOOD	lamánáq	lamánáq	l a m á/a n á/a q		sil-1975e	14014
234333	alekano-wanima_sil-1962b	1035_GOOD	namánáq	namánáq	n a m á/a n á/a q		sil-1962b	14213
234346	alekano-wanima_sil-1962b	1035_GOOD	lómónáq	lómónáq	l ó/o m ó/o n á/a q		sil-1962b	14226
234163	alekano-kotuni_sil-1975f	1035_GOOD	wati-okove	wati-okove	w a t i + o k o v e		sil-1975f	14375
234865	alekano-notofana_sil-1976b	1035_GOOD	watilaq	watilaq	w a t i l a q		sil-1976b	14529
253958	asmat-central-simai-ayam_v80	1035_GOOD	akat	akat	a k a t		voorhoeve1980	24242
253959	asmat-central-mismam-suru_v80	1035_GOOD	akat	akat	a k a t		voorhoeve1980	24242
253960	asmat-central-mismam-yepem_v80	1035_GOOD	akat	akat	a k a t		voorhoeve1980	24242
253964	asmat-central-keenakap-namen_v80	1035_GOOD	akot	akot	a k o t		voorhoeve1980	24242
253969	citak-citak-senggo_v80	1035_GOOD	akot	akot	a k o t		voorhoeve1980	24242
70	pawaia_t69	1035_GOOD	moi	moi	m o i		trefry-1969	17136
214327	wambon_h2009	1035_GOOD	ˈmɑtɛt	ˈmɑtɛt	m ɑ t ɛ t		hughes-2009	18107
28580	kuni-boazi_v70	1035_GOOD	boma	boma	b o m a		voorhoeve-1970	18355
26820	walak_b67	1035_GOOD	pano	pano	p a n o		bromley-1967	19722
220738	dani-western_c97	1035_GOOD	op	op	o p		clouse-1997	18806
24250	yali-angguruk_b67	1035_GOOD	pano [pano]	pano_	p a n o		bromley-1967	20346
26414	dani-lower-grand-valley-tangma_b67	1035_GOOD	hano	hano	h a n o		bromley-1967	20561
26245	silimo_b67	1035_GOOD	op	op	o p		bromley-1967	20767
220734	kaure_c97	1035_GOOD	aɾuɛ	aɾuɛ	a ɾ u ɛ		clouse-1997	20226
31145	zimakani_v70	1035_GOOD	mbɔma	mbɔma	m b ɔ m a		voorhoeve-1970	22477
27773	zimakani-begua_v70	1035_GOOD	mbɑmbɑi̯me	mbɑmbɑi̯me	m b ɑ m b ɑ i̯ m e		voorhoeve-1970	22638
29940	zimakani-south-boazi_v70	1035_GOOD	mboma	mboma	m b o m a		voorhoeve-1970	22788
50721	binandere_sm2011	1035_GOOD	aβe	aβe	a β e	good	smallhorn-2011	2384
50722	binandere_sm2011	1035_GOOD	dawe	dawe	d a w e	good	smallhorn-2011	2384
50723	binandere_sm2011	1035_GOOD	daβe	daβe	d a β e	good	smallhorn-2011	2384
50729	binandere_sm2011	1035_GOOD	ewa	ewa	e w a	good	smallhorn-2011	2385
50737	gaina_sm2011	1035_GOOD	e'βewa	e'βewa	e β e w a	good	smallhorn-2011	2385
50738	gaina_sm2011	1035_GOOD	eβewa	eβewa	e β e w a	good	smallhorn-2011	2385
50728	suena_sm2011	1035_GOOD	ewa[nana]	ewa	e w a	good	smallhorn-2011	2385
50725	ewage-notu_sm2011	1035_GOOD	dawe	dawe	d a w e	good	smallhorn-2011	2384
50734	ewage-notu_sm2011	1035_GOOD	ewa[mei]	ewa	e w a	good	smallhorn-2011	2385
31369	tairora-south_sil-1976	1035_GOOD	kuʔemʌ	kuʔemʌ	k u ʔ e m ʌ		sil-survey-1976	23671
32186	siane_sil-1987	1035_GOOD	lalo'	lalo'	l a l o		sil-survey-1987	23858
73062	siane_s78	1035_GOOD	lálo	lálo	l á/a l o		scott1978	23960
31766	dano-asaro_sil-1974	1035_GOOD	ľaminɛʔ	ľaminɛʔ	ʎ a m i n ɛ ʔ		sil-survey-1974	24329
73049	dano-asaro_s78	1035_GOOD	lámine'	lámine'	l á/a m i n e		scott1978	5425
31933	bauwaki_sil-1973	1035_GOOD	uini	uini	u i n i		sil-survey-1973	24721
32066	huli_sil-1992	1035_GOOD	payale	payale	p a j a l e		sil-survey-1992	24971
73057	alekano_s78	1035_GOOD	lamáná'	lamáná'	l a m á/a n á/a		scott1978	5425
234506	alekano_sil-1965d	1035_GOOD	ľamanaʔ	ľamanaʔ	ʎ a m a n a ʔ		sil-1965d	25477
73058	gende_s78	1035_GOOD	mogori	mogori	m o g o r i		scott1978	25654
50742	korafe_sm2011	1035_GOOD	ewewa	ewewa	e w e w a	good	smallhorn-2011	2385
50743	korafe_sm2011	1035_GOOD	e'βeβa	e'βeβa	e β e β a	good; clean	smallhorn-2011	2385
50748	orokaiva-sose_sm2011	1035_GOOD	jai	jai	j a i	good	smallhorn-2011	2386
50740	karoto_sm2011	1035_GOOD	eβewa	eβewa	e β e w a	good	smallhorn-2011	2385
50741	karoto_sm2011	1035_GOOD	e'βeβa	e'βeβa	e β e β a	good; pretty	smallhorn-2011	2385
50752	baruga-tafota_sm2011	1035_GOOD	tau'bana	tau'bana	t a u b a n a	good	smallhorn-2011	2387
50753	baruga-tafota_sm2011	1035_GOOD	'taubana	'taubana	t a u b a n a	good, handsome, pretty, clean, correct	smallhorn-2011	2387
50754	baruga-tafota_sm2011	1035_GOOD	taubana	taubana	t a u b a n a	good	smallhorn-2011	2387
50750	baruga-bareji_sm2011	1035_GOOD	'taubana	'taubana	t a u b a n a	good, handsome, pretty, clean, correct	smallhorn-2011	2387
164946	lembena_dc85	1035_GOOD	imoya	imoya	i m o j a		davies_and_comrie1985	26035
164942	kyaka_dc85	1035_GOOD	keyange	keyange	k e j a n g e		davies_and_comrie1985	12905
164940	kobon_dc85	1035_GOOD	aint̮ɕ	aint̮ɕ	a i n tɕ		davies_and_comrie1985	26084
196091	kobon_p2013	1035_GOOD	ayc	ayc	a j c	-	pawley-2013	26186
196092	kobon_p2013	1035_GOOD	ec	ec	e c	-	pawley-2013	26187
196093	kobon_p2013	1035_GOOD	gib	gib	g i b	-	pawley-2013	26188
196094	kobon_p2013	1035_GOOD	mel	mel	m e l	-	pawley-2013	26189
164951	enga-wapi_dc85	1035_GOOD	epe	epe	e p e		davies_and_comrie1985	12906
164944	enga-lapalama_dc85	1035_GOOD	epe	epe	e p e		davies_and_comrie1985	12906
164945	enga-lapalama_dc85	1035_GOOD	keyange	keyange	k e j a n g e		davies_and_comrie1985	12905
164943	enga-laiagam_dc85	1035_GOOD	ɛp	ɛp	ɛ p		davies_and_comrie1985	12906
164950	enga-sari_dc85	1035_GOOD	epe	epe	e p e		davies_and_comrie1985	12906
164947	lembena-maibi_dc85	1035_GOOD	ke'aŋk͑	ke'aŋk͑	k e a ŋ k		davies_and_comrie1985	12905
164953	lembena-yariba_dc85	1035_GOOD	kam'wən	kam'wən	k a m w ə n		davies_and_comrie1985	26388
73064	yaweyuha_s78	1035_GOOD	dovaloko	dovaloko	d o v a l o k o		scott1978	5424
73065	yaweyuha_s78	1035_GOOD	dotalibo	dotalibo	d o t a l i b o		scott1978	26406
220942	yaweyuha_sil-1965b	1035_GOOD	datal'ibo	datal'ibo	d a t a l i b o		sil-1965b	26578
73052	benabena_s78	1035_GOOD	hétofa	hétofa	h é/e t o f a		scott1978	5424
73053	benabena_s78	1035_GOOD	ba	ba	b a		scott1978	26626
73061	kamano_s78	1035_GOOD	känárere	känárere	k ä/a n á/a r e r e		scott1978	5426
73068	inoke-yate_s78	1035_GOOD	kanáliné	kanáliné	k a n á/a l i n é/e		scott1978	5426
73069	inoke-yate_s78	1035_GOOD	alagepa	alagepa	a l a g e p a		scott1978	26729
73066	yagaria_s78	1035_GOOD	sóko	sóko	s ó/o k o		scott1978	5427
73067	yagaria_s78	1035_GOOD	hó	hó	h ó/o		scott1978	26816
73054	fore_s78	1035_GOOD	aogi	aogi	a o g i		scott1978	26898
73055	fore_s78	1035_GOOD	kana:ra'	kana:ra'	k a n aː r a		scott1978	26899
73059	gimi_s78	1035_GOOD	soko'	soko'	s o k o		scott1978	5427
73060	gimi_s78	1035_GOOD	bida'	bida'	b i d a		scott1978	26999
73051	awa_s78	1035_GOOD	kaweh	kaweh	k a w e h		scott1978	27096
212964	awa_sil-1976	1035_GOOD	kʌeʔ	kʌeʔ	k ʌ e ʔ		sil-1976	27293
73050	awiyaana_s78	1035_GOOD	kawi'a	kawi'a	k a w i a		scott1978	27403
73056	gadsup_s78	1035_GOOD	aboku'i	aboku'i	a b o k u i		scott1978	27560
73063	tairora-north_s78	1035_GOOD	ko'eba	ko'eba	k o e b a		scott1978	27714
75172	mailu_s12	1035_GOOD	eboebo	eboebo	e b o e b o		saville1912	27852
75335	mailu_s12	1035_GOOD	wonai	wonai	w o n a i		saville1912	27954
77190	enga_la73	1035_GOOD	wakáne	wakáne	w a k á/a n e		lang-1973	28015
77435	enga_la73	1035_GOOD	épé	épé	é/e p é/e		lang-1973	28171
77436	enga_la73	1035_GOOD	utúláo	utúláo	u t ú/u l á/a o		lang-1973	28172
77441	enga_la73	1035_GOOD	andiki pípae	andiki_pípae	a n d i k i + p í/i p a e		lang-1973	28175
77442	enga_la73	1035_GOOD	auú pípae	auú_pípae	a u ú/u + p í/i p a e		lang-1973	28176
125048	kare_z80m	1035_GOOD	kɛsa	kɛsa	k ɛ s a		zgraggen-1980-mabuso	28884
125049	girawa_z80m	1035_GOOD	omzu	omzu	o m z u		zgraggen-1980-mabuso	29115
125050	munit_z80m	1035_GOOD	mɛu	mɛu	m ɛ u		zgraggen-1980-mabuso	29357
125051	kein_z80m	1035_GOOD	naliu	naliu	n a l i u		zgraggen-1980-mabuso	29579
125052	sihan_z80m	1035_GOOD	mɛ:baʔin	mɛ:baʔin	m ɛː b a ʔ i n		zgraggen-1980-mabuso	29805
125053	gumalu_z80m	1035_GOOD	mɛu	mɛu	m ɛ u		zgraggen-1980-mabuso	30026
125054	gumalu_z80m	1035_GOOD	ɛbɔr	ɛbɔr	ɛ b ɔ r		zgraggen-1980-mabuso	30027
125055	isebe_z80m	1035_GOOD	mu	mu	m u		zgraggen-1980-mabuso	30343
125056	amele_z80m	1035_GOOD	me	me	m e		zgraggen-1980-mabuso	30578
125057	bau_z80m	1035_GOOD	muʔpahin	muʔpahin	m u ʔ p a h i n		zgraggen-1980-mabuso	30811
125058	panim_z80m	1035_GOOD	mu	mu	m u		zgraggen-1980-mabuso	31031
125059	rapting_z80m	1035_GOOD	iwu	iwu	i w u		zgraggen-1980-mabuso	31252
125060	rapting_z80m	1035_GOOD	zuːr	zuːr	z uː r		zgraggen-1980-mabuso	31253
125061	wamas_z80m	1035_GOOD	tɛiwotʌ	tɛiwotʌ	t ɛ i w o t ʌ		zgraggen-1980-mabuso	31472
125062	wamas_z80m	1035_GOOD	kiʌːgi	kiʌːgi	k i ʌː g i		zgraggen-1980-mabuso	31473
125063	samosa_z80m	1035_GOOD	teiva	teiva	t e i v a		zgraggen-1980-mabuso	31686
125064	murupi_z80m	1035_GOOD	ibua	ibua	i b u a		zgraggen-1980-mabuso	31915
125065	murupi_z80m	1035_GOOD	wʌːlu	wʌːlu	w ʌː l u		zgraggen-1980-mabuso	31916
125066	saruga_z80m	1035_GOOD	zɛːnu	zɛːnu	z ɛː n u		zgraggen-1980-mabuso	32143
125067	saruga_z80m	1035_GOOD	waru	waru	w a r u		zgraggen-1980-mabuso	32144
125068	nake_z80m	1035_GOOD	inau	inau	i n a u		zgraggen-1980-mabuso	32367
125069	nake_z80m	1035_GOOD	wʌːru	wʌːru	w ʌː r u		zgraggen-1980-mabuso	32368
125070	mosimo_z80m	1035_GOOD	teiwota	teiwota	t e i w o t a		zgraggen-1980-mabuso	32685
125071	garus_z80m	1035_GOOD	dolpi	dolpi	d o l p i		zgraggen-1980-mabuso	32903
125072	yoidik_z80m	1035_GOOD	næːliʔ	næːliʔ	n æː l i ʔ		zgraggen-1980-mabuso	33124
125073	yoidik_z80m	1035_GOOD	næi	næi	n æ i		zgraggen-1980-mabuso	33125
125074	rempi_z80m	1035_GOOD	nailʔ	nailʔ	n a i l ʔ		zgraggen-1980-mabuso	33342
125075	rempi_z80m	1035_GOOD	luguʔpi	luguʔpi	l u g u ʔ p i		zgraggen-1980-mabuso	33343
125076	bagupi_z80m	1035_GOOD	ilu	ilu	i l u		zgraggen-1980-mabuso	33558
125077	bagupi_z80m	1035_GOOD	waru	waru	w a r u		zgraggen-1980-mabuso	33559
125078	silopi_z80m	1035_GOOD	porup	porup	p o r u p		zgraggen-1980-mabuso	33776
125079	utu_z80m	1035_GOOD	borup	borup	b o r u p		zgraggen-1980-mabuso	33999
125080	mawan_z80m	1035_GOOD	nuaː	nuaː	n u aː		zgraggen-1980-mabuso	34214
125081	mawan_z80m	1035_GOOD	wʌːru	wʌːru	w ʌː r u		zgraggen-1980-mabuso	34215
125082	baimak_z80m	1035_GOOD	nu	nu	n u		zgraggen-1980-mabuso	34430
125083	baimak_z80m	1035_GOOD	ioyma	ioyma	i o j m a		zgraggen-1980-mabuso	34431
125084	baimak_z80m	1035_GOOD	ebor	ebor	e b o r		zgraggen-1980-mabuso	34432
125085	matepi_z80m	1035_GOOD	nu	nu	n u		zgraggen-1980-mabuso	34654
125086	gal_z80m	1035_GOOD	nuŋ	nuŋ	n u ŋ		zgraggen-1980-mabuso	34969
125087	gal_z80m	1035_GOOD	fau	fau	f a u		zgraggen-1980-mabuso	34970
125088	nobonob_z80m	1035_GOOD	inau	inau	i n a u		zgraggen-1980-mabuso	35208
125089	wagi_z80m	1035_GOOD	kɛna	kɛna	k ɛ n a		zgraggen-1980-mabuso	35436
143924	bargam_z80n	1035_GOOD	dimun	dimun	d i m u n		zgraggen-1980-nadelbert	35711
143925	gavak_z80n	1035_GOOD	bilak	bilak	b i l a k		zgraggen-1980-nadelbert	35937
143926	gavak_z80n	1035_GOOD	bileket	bileket	b i l e k e t		zgraggen-1980-nadelbert	35938
143927	malas_z80n	1035_GOOD	ambor	ambor	a m b o r		zgraggen-1980-nadelbert	36156
143928	brem_z80n	1035_GOOD	usiv	usiv	u s i v		zgraggen-1980-nadelbert	36373
143929	korak_z80n	1035_GOOD	maŋap	maŋap	m a ŋ a p		zgraggen-1980-nadelbert	36589
143930	waskia_z80n	1035_GOOD	niŋo	niŋo	n i ŋ o		zgraggen-1980-nadelbert	36810
143931	waskia_z80n	1035_GOOD	yawara	yawara	j a w a r a		zgraggen-1980-nadelbert	36811
143932	mala_z80n	1035_GOOD	olob	olob	o l o b		zgraggen-1980-nadelbert	37023
143933	maia-pila_z80n	1035_GOOD	loβ	loβ	l o β		zgraggen-1980-nadelbert	37441
143934	maia-saki_z80n	1035_GOOD	orob	orob	o r o b		zgraggen-1980-nadelbert	37663
143935	miani_z80n	1035_GOOD	wer̃eb	wer̃eb	w e r̃ e b		zgraggen-1980-nadelbert	37875
143936	mauwake_z80n	1035_GOOD	eriwa	eriwa	e r i w a		zgraggen-1980-nadelbert	38084
143937	bepour_z80n	1035_GOOD	eyari	eyari	e j a r i		zgraggen-1980-nadelbert	38296
143938	moere_z80n	1035_GOOD	osiβ	osiβ	o s i β		zgraggen-1980-nadelbert	38494
143940	mawak_z80n	1035_GOOD	iaf	iaf	i a f		zgraggen-1980-nadelbert	38691
143942	musar_z80n	1035_GOOD	fek	fek	f e k		zgraggen-1980-nadelbert	38910
143943	wanambre_z80n	1035_GOOD	fet	fet	f e t		zgraggen-1980-nadelbert	39119
143944	wanambre_z80n	1035_GOOD	timan	timan	t i m a n		zgraggen-1980-nadelbert	39120
143948	yaben_z80n	1035_GOOD	ubada	ubada	u b a d a		zgraggen-1980-nadelbert	39334
143949	yarawata_z80n	1035_GOOD	bala	bala	b a l a		zgraggen-1980-nadelbert	39656
143950	bilakura_z80n	1035_GOOD	bual	bual	b u a l		zgraggen-1980-nadelbert	39868
143951	parawen_z80n	1035_GOOD	boara	boara	b o a r a		zgraggen-1980-nadelbert	40085
143952	ukuriguma_z80n	1035_GOOD	bor	bor	b o r		zgraggen-1980-nadelbert	40299
143953	amaimon_z80n	1035_GOOD	mbiam	mbiam	m b i a m		zgraggen-1980-nadelbert	40514
143939	kowaki_z80n	1035_GOOD	mores	mores	m o r e s		zgraggen-1980-nadelbert	40710
143941	pamosu_z80n	1035_GOOD	eliwe	eliwe	e l i w e		zgraggen-1980-nadelbert	40909
143945	kobol_z80n	1035_GOOD	berey	berey	b e r e j		zgraggen-1980-nadelbert	41115
143946	pal_z80n	1035_GOOD	pare	pare	p a r e		zgraggen-1980-nadelbert	41332
143947	usan_z80n	1035_GOOD	uber	uber	u b e r		zgraggen-1980-nadelbert	41545
193458	sileibi_z80s	1035_GOOD	zɛrɛ	zɛrɛ	z ɛ r ɛ		zgraggen-1980-sadelbert	41767
193460	utarmbung_z80s	1035_GOOD	awi-	awi-	a w i		zgraggen-1980-sadelbert	41981
193463	moresada_z80s	1035_GOOD	awe-	awe-	a w e		zgraggen-1980-sadelbert	42181
193464	wadaginam_z80s	1035_GOOD	avi-	avi-	a v i		zgraggen-1980-sadelbert	42378
193465	atemble_z80s	1035_GOOD	arom	arom	a r o m		zgraggen-1980-sadelbert	42592
193469	musak_z80s	1035_GOOD	urunda	urunda	u r u n d a		zgraggen-1980-sadelbert	42805
193470	paynamar_z80s	1035_GOOD	imbʉndᵉ	imbʉndᵉ	i m b ʉ n d e		zgraggen-1980-sadelbert	43008
193472	biyom_z80s	1035_GOOD	momnuam	momnuam	m o m n u a m		zgraggen-1980-sadelbert	43209
193473	tauya_z80s	1035_GOOD	wiñane	wiñane	w i ɲ a n e		zgraggen-1980-sadelbert	43419
193474	tauya_z80s	1035_GOOD	tiʔei	tiʔei	t i ʔ e i		zgraggen-1980-sadelbert	43420
193475	faita_z80s	1035_GOOD	aŋgənim	aŋgənim	a ŋ g ə n i m		zgraggen-1980-sadelbert	43626
193459	mum_z80s	1035_GOOD	awi	awi	a w i		zgraggen-1980-sadelbert	44032
193461	anam_z80s	1035_GOOD	awi-	awi-	a w i		zgraggen-1980-sadelbert	44243
193462	anamgura_z80s	1035_GOOD	awi-	awi-	a w i		zgraggen-1980-sadelbert	44460
193466	nend_z80s	1035_GOOD	imbr	imbr	i m b r		zgraggen-1980-sadelbert	44666
193467	apali_z80s	1035_GOOD	muntuŋ	muntuŋ	m u n t u ŋ		zgraggen-1980-sadelbert	44880
193468	apali_z80s	1035_GOOD	ukʌsi	ukʌsi	u k ʌ s i		zgraggen-1980-sadelbert	44881
193471	isabi_z80s	1035_GOOD	tamana	tamana	t a m a n a		zgraggen-1980-sadelbert	45082
180966	sinsauru_z80r	1035_GOOD	argʌbu	argʌbu	a r g ʌ b u		zgraggen-1980-raicoast	45285
180967	asas_z80r	1035_GOOD	nogunʌn	nogunʌn	n o g u n ʌ n		zgraggen-1980-raicoast	45505
180968	sausi_z80r	1035_GOOD	naʔon	naʔon	n a ʔ o n		zgraggen-1980-raicoast	45730
180969	kesawai_z80r	1035_GOOD	nogono	nogono	n o g o n o		zgraggen-1980-raicoast	45937
180970	kesawai_z80r	1035_GOOD	sihi	sihi	s i h i		zgraggen-1980-raicoast	45938
180972	arawum_z80r	1035_GOOD	suma	suma	s u m a		zgraggen-1980-raicoast	46136
180974	siroi_z80r	1035_GOOD	maye(nu)	maye	m a j e		zgraggen-1980-raicoast	46342
180971	watiwa_z80r	1035_GOOD	anibu	anibu	a n i b u		zgraggen-1980-raicoast	46553
180975	lemio_z80r	1035_GOOD	igɛb	igɛb	i g ɛ b		zgraggen-1980-raicoast	46752
180976	pulabu_z80r	1035_GOOD	solowɛgi	solowɛgi	s o l o w ɛ g i		zgraggen-1980-raicoast	46942
180977	yabong_z80r	1035_GOOD	sʌmtu	sʌmtu	s ʌ m t u		zgraggen-1980-raicoast	47131
180978	ganglau_z80r	1035_GOOD	ɛmokŋ	ɛmokŋ	ɛ m o k ŋ		zgraggen-1980-raicoast	47336
180979	saep_z80r	1035_GOOD	sambɛ	sambɛ	s a m b ɛ		zgraggen-1980-raicoast	47550
180981	sumau_z80r	1035_GOOD	asinʌku	asinʌku	a s i n ʌ k u		zgraggen-1980-raicoast	47772
180980	sop_z80r	1035_GOOD	nʌma	nʌma	n ʌ m a		zgraggen-1980-raicoast	47998
180983	danaru_z80r	1035_GOOD	arʌm	arʌm	a r ʌ m		zgraggen-1980-raicoast	48319
180982	urigina_z80r	1035_GOOD	nɛmgrʌk	nɛmgrʌk	n ɛ m g r ʌ k		zgraggen-1980-raicoast	48542
180984	uya_z80r	1035_GOOD	ɔːr	ɔːr	ɔː r		zgraggen-1980-raicoast	48755
180988	rerau_z80r	1035_GOOD	lom	lom	l o m		zgraggen-1980-raicoast	48957
